Call ID,Agent,Date,Time,Topic,Answered (Y/N),Resolved (Y/N),Speed of Answer (seconds),Satisfaction Rating
C4243,Dan,2021-03-14,08:45,Admin Support,Y,Y,34,4
C4244,Becky,2021-03-14,12:58,Technical Support,Y,Y,43,5
C4245,Joe,2021-03-14,16:57,Payment related,Y,Y,76,5
C4246,Stewart,2021-03-14,14:04,Admin Support,Y,N,51,4
C4247,Becky,2021-03-14,14:14,Admin Support,N,,193,
C4248,Greg,2021-03-14,12:00,Contract related,Y,Y,48,5
C4249,Diane,2021-03-14,12:47,Streaming,Y,Y,24,5
C4250,Stewart,2021-03-14,10:34,Technical Support,Y,Y,18,1
C4251,Dan,2021-03-14,16:57,Streaming,Y,N,89,5
C4252,Dan,2021-03-14,15:17,Technical Support,Y,Y,96,4
C4253,Martha,2021-03-14,11:03,Streaming,Y,Y,46,4
C4254,Diane,2021-03-14,08:07,Payment related,Y,Y,112,4
C4255,Stewart,2021-03-14,14:15,Technical Support,Y,Y,85,5
C4256,Jim,2021-03-14,09:34,Contract related,Y,Y,73,3
C4257,Becky,2021-03-14,16:20,Technical Support,Y,Y,77,3
C4258,Stewart,2021-03-14,15:04,Contract related,Y,Y,94,4
C4259,Greg,2021-03-14,15:37,Technical Support,Y,Y,93,4
C4260,Stewart,2021-03-14,17:01,Technical Support,Y,Y,64,3
C4261,Joe,2021-03-14,15:05,Streaming,Y,N,51,5
C4262,Stewart,2021-03-14,14:39,Contract related,Y,Y,99,5
C4263,Jim,2021-03-14,10:59,Contract related,N,,249,
C4264,Dan,2021-03-14,14:32,Admin Support,Y,Y,27,5
C4265,Dan,2021-03-14,14:45,Streaming,N,,197,
C4266,Greg,2021-03-14,13:45,Technical Support,Y,Y,116,5
C4267,Becky,2021-03-14,10:40,Admin Support,N,,209,
C4268,Dan,2021-03-14,11:32,Technical Support,Y,N,61,5
C4269,Martha,2021-03-14,11:46,Admin Support,Y,Y,51,1
C4270,Diane,2021-03-14,15:37,Contract related,Y,Y,116,5
C4271,Dan,2021-03-14,14:05,Admin Support,Y,Y,19,4
C4272,Stewart,2021-03-14,16:10,Technical Support,Y,Y,105,1
C4273,Greg,2021-03-14,17:30,Streaming,Y,Y,34,3
C4274,Martha,2021-03-14,12:05,Contract related,Y,Y,53,5
C4275,Greg,2021-03-14,15:14,Admin Support,Y,Y,40,3
C4276,Becky,2021-03-14,15:39,Payment related,N,,204,
C4277,Dan,2021-03-14,14:05,Technical Support,Y,Y,113,2
C4278,Martha,2021-03-14,08:10,Contract related,Y,Y,43,1
C4279,Jim,2021-03-15,14:19,Streaming,Y,Y,86,4
C4280,Becky,2021-03-15,14:04,Payment related,Y,Y,39,2
C4281,Jim,2021-03-15,14:43,Technical Support,Y,Y,56,4
C4282,Diane,2021-03-15,14:52,Streaming,N,,179,
C4283,Becky,2021-03-15,15:56,Technical Support,N,,268,
C4284,Martha,2021-03-15,15:44,Contract related,Y,N,42,5
C4285,Martha,2021-03-15,17:05,Contract related,Y,Y,19,3
C4286,Diane,2021-03-15,16:07,Payment related,Y,Y,46,3
C4287,Stewart,2021-03-15,16:37,Technical Support,N,,159,
C4288,Joe,2021-03-15,11:33,Admin Support,Y,N,78,4
C4289,Stewart,2021-03-15,15:09,Payment related,Y,Y,24,5
C4290,Martha,2021-03-15,15:13,Technical Support,N,,234,
C4291,Martha,2021-03-15,13:41,Streaming,N,,235,
C4292,Jim,2021-03-15,15:49,Technical Support,N,,246,
C4293,Jim,2021-03-15,13:54,Contract related,Y,Y,63,5
C4294,Becky,2021-03-15,11:27,Contract related,Y,Y,92,3
C4295,Becky,2021-03-15,17:55,Technical Support,Y,N,32,5
C4296,Joe,2021-03-15,11:44,Streaming,Y,N,55,4
C4297,Joe,2021-03-15,08:01,Contract related,Y,Y,86,4
C4298,Greg,2021-03-15,11:13,Streaming,Y,N,58,5
C4299,Greg,2021-03-15,15:18,Contract related,Y,Y,39,4
C4300,Joe,2021-03-15,15:15,Technical Support,Y,N,78,3
C4301,Stewart,2021-03-15,13:56,Contract related,N,,168,
C4302,Stewart,2021-03-15,15:35,Payment related,Y,N,29,3
C4303,Becky,2021-03-15,15:57,Admin Support,N,,267,
C4304,Dan,2021-03-15,11:55,Admin Support,Y,Y,86,5
C4305,Diane,2021-03-15,14:31,Technical Support,Y,Y,33,5
C4306,Greg,2021-03-15,14:02,Payment related,Y,Y,81,3
C4307,Greg,2021-03-15,12:51,Technical Support,Y,N,49,2
C4308,Martha,2021-03-15,11:49,Streaming,Y,Y,57,4
C4309,Joe,2021-03-15,10:28,Technical Support,Y,Y,53,1
C4310,Greg,2021-03-15,10:47,Technical Support,Y,Y,84,2
C4311,Becky,2021-03-15,11:13,Contract related,Y,Y,30,2
C4312,Diane,2021-03-15,12:01,Contract related,Y,Y,36,4
C4313,Stewart,2021-03-15,15:50,Technical Support,Y,Y,59,5
C4314,Diane,2021-03-15,10:25,Technical Support,Y,N,114,5
C4315,Joe,2021-03-15,17:31,Streaming,Y,Y,52,5
C4316,Stewart,2021-03-15,15:40,Technical Support,Y,Y,101,4
C4317,Diane,2021-03-15,12:00,Contract related,N,,161,
C4318,Dan,2021-03-15,14:26,Streaming,Y,N,81,4
C4319,Greg,2021-03-15,14:58,Payment related,Y,Y,108,5
C4320,Diane,2021-03-15,13:55,Technical Support,Y,Y,99,5
C4321,Stewart,2021-03-15,09:37,Admin Support,Y,Y,116,4
C4322,Martha,2021-03-15,11:49,Technical Support,N,,196,
C4323,Martha,2021-03-15,08:07,Streaming,Y,N,111,5
C4324,Greg,2021-03-15,08:17,Payment related,Y,N,75,5
C4325,Becky,2021-03-15,08:44,Streaming,Y,Y,106,4
C4326,Martha,2021-03-15,12:45,Technical Support,Y,N,47,3
C4327,Stewart,2021-03-15,15:27,Technical Support,N,,244,
C4328,Stewart,2021-03-15,15:30,Admin Support,Y,Y,79,1
C4329,Martha,2021-03-15,08:26,Payment related,Y,Y,74,4
C4330,Stewart,2021-03-15,15:44,Payment related,Y,Y,119,4
C4331,Dan,2021-03-15,11:14,Technical Support,N,,215,
C4332,Martha,2021-03-15,14:45,Payment related,Y,Y,26,4
C4333,Dan,2021-03-15,13:06,Payment related,Y,Y,58,4
C4334,Diane,2021-03-15,17:47,Streaming,Y,N,87,3
C4335,Greg,2021-03-15,11:44,Streaming,Y,Y,117,3
C4336,Dan,2021-03-15,15:49,Admin Support,N,,264,
C4337,Diane,2021-03-15,14:40,Technical Support,Y,N,106,4
C4338,Martha,2021-03-15,12:31,Payment related,Y,Y,56,4
C4339,Joe,2021-03-15,14:45,Streaming,Y,Y,31,5
C4340,Joe,2021-03-15,15:04,Contract related,Y,Y,91,3
C4341,Jim,2021-03-15,17:59,Technical Support,Y,Y,68,2
C4342,Greg,2021-03-15,11:25,Technical Support,Y,Y,28,5
C4343,Joe,2021-03-16,11:48,Technical Support,Y,N,53,5
C4344,Stewart,2021-03-16,13:46,Contract related,Y,Y,107,4
C4345,Joe,2021-03-16,17:35,Technical Support,Y,Y,30,4
C4346,Stewart,2021-03-16,12:11,Contract related,Y,N,108,5
C4347,Dan,2021-03-16,16:35,Admin Support,Y,Y,89,2
C4348,Becky,2021-03-16,12:25,Payment related,Y,Y,107,5
C4349,Stewart,2021-03-16,14:13,Technical Support,Y,Y,120,4
C4350,Jim,2021-03-16,10:06,Admin Support,Y,N,75,1
C4351,Jim,2021-03-16,15:37,Technical Support,N,,212,
C4352,Becky,2021-03-16,13:03,Contract related,Y,Y,118,5
C4353,Joe,2021-03-16,11:02,Admin Support,Y,Y,88,5
C4354,Greg,2021-03-16,16:15,Technical Support,Y,Y,103,4
C4355,Joe,2021-03-16,15:34,Contract related,N,,172,
C4356,Jim,2021-03-16,14:22,Contract related,Y,Y,49,5
C4357,Dan,2021-03-16,12:28,Technical Support,Y,Y,26,5
C4358,Martha,2021-03-16,13:32,Technical Support,Y,Y,88,4
C4359,Jim,2021-03-16,16:51,Streaming,Y,Y,34,2
C4360,Becky,2021-03-16,12:11,Payment related,N,,157,
C4361,Becky,2021-03-16,11:54,Payment related,N,,194,
C4362,Stewart,2021-03-16,10:59,Contract related,Y,Y,106,5
C4363,Greg,2021-03-16,17:29,Admin Support,Y,Y,57,2
C4364,Dan,2021-03-16,13:09,Technical Support,Y,Y,30,2
C4365,Joe,2021-03-16,15:12,Admin Support,Y,N,22,5
C4366,Diane,2021-03-16,12:53,Technical Support,N,,202,
C4367,Diane,2021-03-16,14:13,Streaming,Y,Y,48,2
C4368,Becky,2021-03-16,14:22,Streaming,N,,216,
C4369,Diane,2021-03-16,11:08,Technical Support,Y,Y,89,3
C4370,Diane,2021-03-16,08:51,Payment related,N,,243,
C4371,Jim,2021-03-16,15:56,Streaming,Y,Y,98,3
C4372,Diane,2021-03-16,17:02,Payment related,Y,Y,44,5
C4373,Diane,2021-03-16,10:07,Technical Support,Y,Y,25,2
C4374,Jim,2021-03-16,14:57,Technical Support,Y,Y,82,5
C4375,Martha,2021-03-16,14:23,Technical Support,Y,Y,84,1
C4376,Becky,2021-03-16,17:40,Technical Support,N,,195,
C4377,Dan,2021-03-16,11:46,Streaming,Y,Y,116,3
C4378,Becky,2021-03-16,14:10,Technical Support,Y,Y,95,5
C4379,Becky,2021-03-16,10:38,Technical Support,Y,Y,107,5
C4380,Diane,2021-03-16,14:35,Payment related,Y,Y,73,4
C4381,Diane,2021-03-16,14:58,Payment related,Y,Y,45,3
C4382,Becky,2021-03-16,14:23,Contract related,Y,N,102,5
C4383,Jim,2021-03-16,08:21,Technical Support,Y,N,98,4
C4384,Jim,2021-03-16,14:49,Technical Support,Y,N,78,4
C4385,Becky,2021-03-16,09:19,Streaming,Y,Y,93,2
C4386,Stewart,2021-03-16,15:14,Streaming,Y,Y,36,3
C4387,Becky,2021-03-16,12:36,Streaming,Y,Y,88,4
C4388,Greg,2021-03-16,12:38,Payment related,N,,186,
C4389,Stewart,2021-03-16,08:35,Technical Support,Y,Y,70,5
C4390,Martha,2021-03-16,15:12,Technical Support,Y,Y,21,3
C4391,Dan,2021-03-16,16:01,Payment related,N,,270,
C4392,Becky,2021-03-16,11:42,Streaming,Y,Y,109,4
C4393,Dan,2021-03-16,16:13,Streaming,Y,Y,79,4
C4394,Martha,2021-03-16,14:38,Technical Support,Y,N,89,2
C4395,Becky,2021-03-16,14:19,Technical Support,N,,152,
C4396,Dan,2021-03-16,15:13,Technical Support,Y,N,114,5
C4397,Diane,2021-03-16,16:40,Payment related,Y,Y,95,5
C4398,Jim,2021-03-16,09:27,Admin Support,Y,Y,40,4
C4399,Stewart,2021-03-16,17:18,Payment related,Y,Y,59,5
C4400,Greg,2021-03-16,16:45,Technical Support,N,,256,
C4401,Joe,2021-03-16,11:58,Admin Support,Y,N,84,4
C4402,Stewart,2021-03-16,14:03,Streaming,N,,153,
C4403,Becky,2021-03-16,15:24,Technical Support,N,,220,
C4404,Greg,2021-03-16,10:34,Payment related,Y,Y,111,4
C4405,Greg,2021-03-16,11:28,Streaming,Y,Y,119,4
C4406,Jim,2021-03-16,11:13,Technical Support,Y,Y,45,1
C4407,Becky,2021-03-16,16:41,Technical Support,Y,N,36,3
C4408,Diane,2021-03-16,11:49,Technical Support,Y,Y,37,5
C4409,Stewart,2021-03-16,10:06,Technical Support,N,,214,
C4410,Jim,2021-03-16,13:00,Streaming,N,,203,
C4411,Becky,2021-03-16,14:24,Streaming,Y,N,42,4
C4412,Joe,2021-03-16,11:17,Technical Support,N,,165,
C4413,Martha,2021-03-16,15:56,Technical Support,Y,Y,58,1
C4414,Becky,2021-03-17,15:52,Payment related,N,,220,
C4415,Martha,2021-03-17,16:45,Payment related,N,,155,
C4416,Greg,2021-03-17,09:53,Streaming,Y,Y,42,4
C4417,Becky,2021-03-17,16:26,Streaming,N,,215,
C4418,Jim,2021-03-17,11:47,Admin Support,Y,Y,115,5
C4419,Jim,2021-03-17,10:33,Streaming,N,,153,
C4420,Greg,2021-03-17,09:54,Admin Support,N,,162,
C4421,Stewart,2021-03-17,17:05,Payment related,Y,N,118,2
C4422,Martha,2021-03-17,11:36,Streaming,Y,N,62,1
C4423,Martha,2021-03-17,12:07,Payment related,Y,Y,88,4
C4424,Becky,2021-03-17,13:32,Admin Support,Y,Y,83,1
C4425,Diane,2021-03-17,11:09,Payment related,Y,N,86,5
C4426,Stewart,2021-03-17,17:54,Streaming,N,,239,
C4427,Martha,2021-03-17,10:27,Streaming,Y,Y,32,2
C4428,Stewart,2021-03-17,10:36,Streaming,Y,Y,113,5
C4429,Diane,2021-03-17,09:03,Technical Support,Y,N,75,4
C4430,Becky,2021-03-17,13:22,Streaming,Y,Y,64,4
C4431,Dan,2021-03-17,09:58,Contract related,Y,N,107,1
C4432,Becky,2021-03-17,11:03,Payment related,N,,270,
C4433,Joe,2021-03-17,09:20,Payment related,Y,Y,70,1
C4434,Martha,2021-03-17,14:34,Contract related,Y,Y,100,5
C4435,Diane,2021-03-17,15:55,Streaming,Y,Y,110,4
C4436,Dan,2021-03-17,13:46,Streaming,Y,Y,116,3
C4437,Becky,2021-03-17,15:38,Payment related,Y,Y,119,2
C4438,Becky,2021-03-17,08:37,Payment related,Y,Y,85,1
C4439,Stewart,2021-03-17,11:01,Streaming,Y,N,42,5
C4440,Becky,2021-03-17,08:07,Admin Support,Y,N,86,5
C4441,Becky,2021-03-17,11:47,Admin Support,N,,239,
C4442,Joe,2021-03-17,09:39,Contract related,Y,N,85,5
C4443,Stewart,2021-03-17,11:36,Technical Support,Y,Y,119,4
C4444,Stewart,2021-03-17,14:51,Admin Support,N,,154,
C4445,Joe,2021-03-17,12:08,Technical Support,Y,Y,43,5
C4446,Stewart,2021-03-17,14:58,Payment related,Y,Y,92,5
C4447,Jim,2021-03-17,09:09,Technical Support,Y,N,98,4
C4448,Diane,2021-03-17,12:20,Payment related,Y,Y,66,5
C4449,Stewart,2021-03-17,14:56,Streaming,Y,N,51,4
C4450,Becky,2021-03-17,13:40,Streaming,N,,236,
C4451,Stewart,2021-03-17,15:56,Payment related,Y,N,102,4
C4452,Becky,2021-03-17,14:28,Streaming,Y,Y,113,5
C4453,Diane,2021-03-17,12:00,Technical Support,Y,Y,66,5
C4454,Becky,2021-03-17,14:40,Technical Support,Y,Y,63,3
C4455,Greg,2021-03-17,13:31,Streaming,Y,Y,78,5
C4456,Dan,2021-03-17,11:45,Technical Support,Y,N,58,3
C4457,Jim,2021-03-17,16:24,Streaming,Y,N,94,3
C4458,Joe,2021-03-17,12:04,Streaming,Y,N,58,5
C4459,Diane,2021-03-17,08:23,Technical Support,Y,Y,30,4
C4460,Jim,2021-03-17,12:26,Technical Support,N,,229,
C4461,Dan,2021-03-17,11:42,Streaming,Y,Y,30,1
C4462,Greg,2021-03-17,09:09,Contract related,N,,178,
C4463,Greg,2021-03-17,15:50,Contract related,Y,Y,18,5
C4464,Joe,2021-03-17,14:50,Technical Support,Y,N,40,5
C4465,Joe,2021-03-17,14:56,Payment related,Y,Y,53,1
C4466,Martha,2021-03-17,10:59,Technical Support,Y,Y,42,4
C4467,Martha,2021-03-17,17:55,Technical Support,Y,N,117,5
C4468,Greg,2021-03-17,12:55,Streaming,Y,N,81,5
C4469,Diane,2021-03-17,15:27,Payment related,Y,Y,51,5
C4470,Dan,2021-03-17,16:55,Technical Support,Y,Y,81,5
C4471,Joe,2021-03-17,10:47,Admin Support,Y,Y,110,3
C4472,Stewart,2021-03-17,14:12,Streaming,N,,217,
C4473,Dan,2021-03-17,15:48,Payment related,Y,N,47,4
C4474,Dan,2021-03-17,11:47,Technical Support,Y,Y,48,4
C4475,Becky,2021-03-17,13:24,Payment related,Y,Y,78,3
C4476,Dan,2021-03-18,13:46,Streaming,Y,Y,102,5
C4477,Becky,2021-03-18,11:58,Payment related,Y,Y,114,5
C4478,Martha,2021-03-18,10:08,Payment related,Y,N,106,5
C4479,Greg,2021-03-18,09:50,Streaming,Y,Y,118,4
C4480,Stewart,2021-03-18,11:18,Streaming,Y,Y,54,4
C4481,Diane,2021-03-18,13:17,Streaming,Y,Y,76,2
C4482,Stewart,2021-03-18,10:54,Streaming,N,,263,
C4483,Joe,2021-03-18,11:37,Streaming,Y,Y,18,2
C4484,Diane,2021-03-18,15:47,Admin Support,Y,Y,91,4
C4485,Stewart,2021-03-18,12:45,Admin Support,Y,Y,108,4
C4486,Joe,2021-03-18,13:53,Technical Support,Y,Y,118,5
C4487,Dan,2021-03-18,10:36,Technical Support,Y,Y,43,4
C4488,Jim,2021-03-18,13:18,Contract related,Y,Y,36,3
C4489,Greg,2021-03-18,16:20,Payment related,N,,206,
C4490,Diane,2021-03-18,08:28,Payment related,N,,243,
C4491,Diane,2021-03-18,17:47,Admin Support,Y,Y,75,5
C4492,Joe,2021-03-18,13:00,Streaming,Y,Y,112,4
C4493,Joe,2021-03-18,08:43,Technical Support,Y,Y,85,5
C4494,Dan,2021-03-18,10:11,Streaming,N,,177,
C4495,Becky,2021-03-18,16:32,Contract related,Y,Y,116,3
C4496,Greg,2021-03-18,13:27,Payment related,Y,Y,16,5
C4497,Becky,2021-03-18,15:23,Payment related,Y,Y,66,4
C4498,Greg,2021-03-18,17:02,Technical Support,N,,162,
C4499,Greg,2021-03-18,10:16,Streaming,Y,N,50,4
C4500,Martha,2021-03-18,17:05,Contract related,Y,N,117,4
C4501,Dan,2021-03-18,09:16,Streaming,N,,245,
C4502,Martha,2021-03-18,11:35,Technical Support,Y,Y,105,5
C4503,Greg,2021-03-18,11:24,Payment related,Y,Y,67,5
C4504,Stewart,2021-03-18,14:59,Payment related,N,,253,
C4505,Greg,2021-03-18,14:23,Streaming,Y,Y,111,3
C4506,Becky,2021-03-18,10:48,Streaming,Y,Y,78,3
C4507,Joe,2021-03-18,12:27,Technical Support,Y,Y,115,4
C4508,Greg,2021-03-18,09:53,Streaming,Y,Y,89,4
C4509,Jim,2021-03-18,15:35,Contract related,Y,N,37,4
C4510,Diane,2021-03-18,13:08,Streaming,Y,Y,77,5
C4511,Jim,2021-03-18,10:55,Streaming,Y,Y,28,4
C4512,Greg,2021-03-18,14:00,Technical Support,Y,Y,47,4
C4513,Greg,2021-03-18,10:04,Contract related,Y,Y,107,4
C4514,Becky,2021-03-18,12:51,Admin Support,N,,182,
C4515,Jim,2021-03-18,16:45,Technical Support,Y,N,92,4
C4516,Joe,2021-03-18,09:57,Streaming,Y,Y,73,4
C4517,Diane,2021-03-18,14:29,Technical Support,Y,Y,101,4
C4518,Diane,2021-03-18,09:11,Technical Support,Y,Y,37,2
C4519,Joe,2021-03-18,13:24,Contract related,N,,266,
C4520,Martha,2021-03-18,12:30,Payment related,Y,Y,102,4
C4521,Joe,2021-03-18,10:49,Technical Support,Y,Y,54,4
C4522,Joe,2021-03-18,09:29,Streaming,Y,N,67,1
C4523,Stewart,2021-03-18,17:27,Technical Support,Y,Y,97,5
C4524,Jim,2021-03-18,12:04,Contract related,Y,Y,75,3
C4525,Joe,2021-03-18,12:24,Contract related,N,,256,
C4526,Diane,2021-03-18,14:53,Contract related,N,,259,
C4527,Joe,2021-03-18,12:17,Streaming,Y,Y,65,5
C4528,Stewart,2021-03-18,15:56,Payment related,Y,N,109,4
C4529,Becky,2021-03-18,13:47,Technical Support,Y,Y,48,5
C4530,Stewart,2021-03-18,15:22,Admin Support,Y,Y,71,5
C4531,Jim,2021-03-18,16:41,Payment related,Y,Y,61,3
C4532,Jim,2021-03-18,13:38,Payment related,Y,N,82,4
C4533,Greg,2021-03-18,11:14,Technical Support,Y,Y,119,4
C4534,Joe,2021-03-18,14:02,Technical Support,Y,Y,40,5
C4535,Diane,2021-03-18,12:25,Streaming,Y,Y,91,4
C4536,Jim,2021-03-18,17:33,Payment related,Y,N,75,3
C4537,Greg,2021-03-18,11:51,Streaming,Y,N,42,3
C4538,Jim,2021-03-18,17:16,Technical Support,Y,N,33,4
C4539,Joe,2021-03-18,13:55,Payment related,Y,Y,52,5
C4540,Becky,2021-03-18,13:41,Technical Support,N,,250,
C4541,Becky,2021-03-18,17:25,Payment related,Y,N,32,5
C4542,Joe,2021-03-18,10:50,Technical Support,Y,Y,21,5
C4543,Martha,2021-03-18,15:18,Streaming,Y,Y,77,4
C4544,Martha,2021-03-18,13:34,Payment related,Y,Y,53,5
C4545,Joe,2021-03-18,11:56,Technical Support,Y,Y,40,5
C4546,Becky,2021-03-18,16:01,Streaming,Y,N,72,5
C4547,Diane,2021-03-19,11:30,Contract related,Y,N,59,4
C4548,Dan,2021-03-19,15:43,Technical Support,Y,Y,107,4
C4549,Becky,2021-03-19,14:21,Admin Support,Y,Y,104,4
C4550,Dan,2021-03-19,17:10,Streaming,Y,N,42,4
C4551,Joe,2021-03-19,10:31,Technical Support,Y,Y,53,5
C4552,Diane,2021-03-19,10:47,Contract related,Y,Y,79,4
C4553,Jim,2021-03-19,12:44,Technical Support,Y,Y,117,5
C4554,Martha,2021-03-19,16:23,Contract related,N,,184,
C4555,Joe,2021-03-19,09:02,Technical Support,Y,Y,53,4
C4556,Diane,2021-03-19,15:32,Admin Support,Y,Y,113,4
C4557,Stewart,2021-03-19,11:59,Payment related,Y,Y,52,5
C4558,Dan,2021-03-19,14:30,Technical Support,Y,Y,72,4
C4559,Becky,2021-03-19,16:15,Admin Support,Y,N,25,4
C4560,Greg,2021-03-19,15:20,Contract related,N,,263,
C4561,Stewart,2021-03-19,09:35,Contract related,Y,Y,38,5
C4562,Stewart,2021-03-19,08:40,Technical Support,N,,255,
C4563,Jim,2021-03-19,12:27,Streaming,Y,Y,98,1
C4564,Becky,2021-03-19,10:38,Technical Support,Y,N,120,5
C4565,Becky,2021-03-19,17:22,Technical Support,N,,181,
C4566,Martha,2021-03-19,08:38,Admin Support,Y,N,22,5
C4567,Dan,2021-03-19,15:13,Streaming,Y,N,92,4
C4568,Stewart,2021-03-19,09:58,Streaming,Y,Y,100,5
C4569,Becky,2021-03-19,10:02,Contract related,Y,N,53,4
C4570,Jim,2021-03-19,10:44,Payment related,N,,157,
C4571,Greg,2021-03-19,17:22,Technical Support,Y,Y,81,4
C4572,Joe,2021-03-19,15:31,Contract related,Y,Y,110,3
C4573,Stewart,2021-03-19,16:21,Streaming,N,,197,
C4574,Dan,2021-03-19,16:34,Technical Support,N,,174,
C4575,Dan,2021-03-19,15:55,Technical Support,Y,Y,60,5
C4576,Dan,2021-03-19,09:21,Contract related,Y,Y,68,5
C4577,Martha,2021-03-19,15:42,Technical Support,Y,Y,21,5
C4578,Stewart,2021-03-19,10:27,Admin Support,Y,Y,64,2
C4579,Greg,2021-03-19,16:00,Technical Support,Y,N,106,5
C4580,Dan,2021-03-19,15:32,Payment related,Y,Y,20,3
C4581,Becky,2021-03-19,12:28,Payment related,Y,N,91,5
C4582,Stewart,2021-03-19,15:13,Contract related,Y,Y,22,4
C4583,Dan,2021-03-19,15:42,Technical Support,Y,Y,113,5
C4584,Joe,2021-03-19,14:59,Technical Support,Y,Y,51,5
C4585,Joe,2021-03-19,10:13,Streaming,Y,Y,118,3
C4586,Jim,2021-03-19,14:39,Streaming,Y,Y,57,5
C4587,Greg,2021-03-19,14:18,Payment related,Y,Y,48,5
C4588,Becky,2021-03-19,16:06,Technical Support,Y,Y,115,4
C4589,Dan,2021-03-19,16:07,Technical Support,Y,Y,18,5
C4590,Joe,2021-03-19,15:27,Technical Support,Y,Y,53,2
C4591,Dan,2021-03-19,10:49,Technical Support,Y,Y,40,5
C4592,Stewart,2021-03-19,17:52,Contract related,Y,Y,28,4
C4593,Jim,2021-03-19,17:52,Streaming,Y,Y,86,3
C4594,Stewart,2021-03-19,11:22,Contract related,Y,Y,38,5
C4595,Diane,2021-03-19,12:35,Streaming,Y,N,76,5
C4596,Becky,2021-03-19,16:26,Technical Support,Y,N,60,5
C4597,Martha,2021-03-19,11:51,Streaming,Y,Y,52,3
C4598,Stewart,2021-03-19,13:23,Payment related,Y,N,26,4
C4599,Diane,2021-03-19,14:37,Streaming,Y,N,114,5
C4600,Martha,2021-03-19,15:15,Payment related,Y,Y,81,5
C4601,Jim,2021-03-19,14:41,Contract related,Y,Y,112,4
C4602,Martha,2021-03-19,14:05,Technical Support,Y,Y,66,3
C4603,Diane,2021-03-19,08:45,Payment related,Y,Y,88,4
C4604,Dan,2021-03-19,13:02,Contract related,Y,N,84,4
C4605,Martha,2021-03-19,13:10,Payment related,Y,Y,51,5
C4606,Becky,2021-03-19,13:06,Admin Support,Y,Y,49,5
C4607,Jim,2021-03-19,16:47,Technical Support,Y,Y,38,3
C4608,Becky,2021-03-19,15:25,Technical Support,Y,Y,67,3
C4609,Joe,2021-03-19,16:16,Payment related,Y,Y,36,5
C4610,Becky,2021-03-19,14:27,Streaming,Y,Y,81,2
C4611,Joe,2021-03-19,15:30,Admin Support,Y,Y,36,3
C4612,Martha,2021-03-19,14:42,Technical Support,N,,199,
C4613,Stewart,2021-03-20,11:50,Streaming,N,,192,
C4614,Greg,2021-03-20,16:25,Payment related,Y,Y,34,4
C4615,Jim,2021-03-20,16:37,Admin Support,N,,253,
C4616,Becky,2021-03-20,12:49,Technical Support,Y,N,23,5
C4617,Dan,2021-03-20,10:34,Admin Support,Y,N,46,4
C4618,Dan,2021-03-20,14:56,Technical Support,Y,Y,21,3
C4619,Greg,2021-03-20,11:31,Streaming,Y,Y,41,4
C4620,Stewart,2021-03-20,13:19,Technical Support,Y,N,115,3
C4621,Stewart,2021-03-20,14:43,Payment related,Y,Y,119,4
C4622,Joe,2021-03-20,16:23,Technical Support,Y,Y,60,4
C4623,Becky,2021-03-20,16:08,Payment related,Y,Y,96,3
C4624,Becky,2021-03-20,14:13,Contract related,Y,Y,67,2
C4625,Diane,2021-03-20,17:22,Contract related,Y,Y,22,3
C4626,Becky,2021-03-20,09:43,Technical Support,Y,Y,62,3
C4627,Martha,2021-03-20,11:05,Payment related,Y,Y,99,1
C4628,Martha,2021-03-20,12:23,Streaming,Y,N,55,1
C4629,Diane,2021-03-20,09:16,Contract related,N,,240,
C4630,Joe,2021-03-20,14:55,Contract related,Y,N,38,5
C4631,Jim,2021-03-20,15:44,Admin Support,Y,Y,27,1
C4632,Martha,2021-03-20,09:47,Payment related,Y,Y,34,2
C4633,Stewart,2021-03-20,09:17,Technical Support,N,,249,
C4634,Becky,2021-03-20,16:18,Technical Support,Y,Y,31,4
C4635,Becky,2021-03-20,15:22,Streaming,Y,Y,55,5
C4636,Jim,2021-03-20,13:12,Technical Support,N,,230,
C4637,Stewart,2021-03-20,13:46,Streaming,Y,Y,91,5
C4638,Martha,2021-03-20,16:08,Technical Support,Y,Y,117,5
C4639,Greg,2021-03-20,16:07,Contract related,Y,N,20,3
C4640,Joe,2021-03-20,09:08,Technical Support,Y,Y,69,4
C4641,Dan,2021-03-20,12:02,Streaming,Y,N,60,4
C4642,Dan,2021-03-20,08:48,Technical Support,Y,Y,68,4
C4643,Diane,2021-03-20,10:03,Technical Support,N,,245,
C4644,Stewart,2021-03-20,09:29,Streaming,Y,N,110,5
C4645,Becky,2021-03-20,17:59,Technical Support,Y,Y,55,4
C4646,Dan,2021-03-20,09:04,Streaming,Y,N,73,5
C4647,Dan,2021-03-20,14:51,Contract related,Y,N,88,5
C4648,Diane,2021-03-20,15:58,Streaming,N,,184,
C4649,Stewart,2021-03-20,14:46,Contract related,N,,203,
C4650,Jim,2021-03-20,12:52,Contract related,Y,Y,28,5
C4651,Greg,2021-03-20,11:09,Streaming,Y,Y,82,5
C4652,Stewart,2021-03-20,14:43,Payment related,Y,Y,19,3
C4653,Martha,2021-03-20,16:41,Technical Support,Y,Y,114,3
C4654,Diane,2021-03-20,09:14,Technical Support,Y,Y,43,5
C4655,Jim,2021-03-20,11:15,Technical Support,Y,Y,53,3
C4656,Jim,2021-03-20,15:03,Payment related,Y,Y,66,5
