CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-5781,Female,Yes,No,No,3,No,No phone service,DSL,No internet service,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,No,Mailed check,46.8,127.26,No
CUST-5782,Male,No,No,Yes,14,Yes,No phone service,DSL,Yes,Yes,No internet service,No,Yes,No,Month-to-month,No,Electronic check,43.5,649.49,No
CUST-5783,Female,No,No,No,24,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),30.19,753.84,No
CUST-5784,Male,No,Yes,No,20,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),70.67,1457.28,No
CUST-5785,Female,No,No,No,46,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Electronic check,62.59,2874.47,No
CUST-5786,Female,No,No,Yes,22,Yes,Yes,Fiber optic,No internet service,No,No internet service,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),91.71,2015.82,Yes
CUST-5787,Female,No,Yes,No,10,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,No internet service,No,Month-to-month,No,Electronic check,80.42,845.42,Yes
CUST-5788,Male,No,No,No,21,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,48.01,998.36,No
CUST-5789,Female,No,No,No,16,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),94.88,1515.52,No
CUST-5790,Female,No,No,Yes,44,Yes,Yes,DSL,No,No,No,Yes,Yes,No,One year,Yes,Electronic check,40.57,1804.32,No
CUST-5791,Male,No,Yes,No,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,25.86,516.56,No
CUST-5792,Male,No,No,No,13,Yes,No,DSL,No,No internet service,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,54.5,722.41,Yes
CUST-5793,Female,No,Yes,No,49,Yes,Yes,Fiber optic,No internet service,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),73.42,3640.24,No
CUST-5794,Male,No,No,Yes,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.47,868.99,No
CUST-5795,Female,Yes,No,No,9,Yes,No,DSL,No,No,Yes,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),42.83,371.44,Yes
CUST-5796,Male,Yes,Yes,No,29,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No,Yes,No,Two year,No,Mailed check,93.15,2745.78,No
CUST-5797,Female,No,Yes,No,38,Yes,Yes,DSL,No,Yes,No,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),43.31,1689.07,No
CUST-5798,Female,No,Yes,No,11,Yes,Yes,DSL,No internet service,No,No,No internet service,Yes,No,Month-to-month,Yes,Mailed check,54.95,644.32,Yes
CUST-5799,Male,No,No,Yes,2,Yes,No,Fiber optic,No internet service,No internet service,No internet service,Yes,No internet service,No,Month-to-month,Yes,Electronic check,75.03,187.53,No
CUST-5800,Female,No,No,No,35,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,Yes,No internet service,Two year,Yes,Bank transfer (automatic),76.07,2646.41,No
CUST-5801,Male,No,No,No,17,Yes,No,Fiber optic,No internet service,No internet service,No,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),99.7,1727.52,No
CUST-5802,Female,No,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),17.19,335.85,No
CUST-5803,Female,No,No,No,47,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Electronic check,57.89,2709.05,No
CUST-5804,Male,No,No,No,54,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),66.18,3563.97,No
CUST-5805,Male,No,No,No,20,Yes,Yes,DSL,No internet service,No,No,No,No,No,One year,Yes,Electronic check,74.82,1533.94,No
CUST-5806,Female,No,Yes,No,24,Yes,No,DSL,No,No internet service,No,Yes,Yes,No internet service,Two year,Yes,Bank transfer (automatic),52.78,1252.36,No
CUST-5807,Female,No,No,No,4,No,No phone service,Fiber optic,No internet service,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),87.94,341.23,Yes
CUST-5808,Female,Yes,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,48.26,806.29,No
CUST-5809,Female,No,Yes,No,7,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),82.17,601.74,No
CUST-5810,Female,No,Yes,No,21,Yes,No,Fiber optic,No internet service,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,77.49,1609.79,Yes
CUST-5811,Male,No,Yes,No,31,Yes,Yes,DSL,No,Yes,Yes,No internet service,No internet service,Yes,One year,No,Mailed check,63.19,1957.1,No
CUST-5812,Female,No,Yes,Yes,7,Yes,No,Fiber optic,No,No,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),72.01,491.27,No
CUST-5813,Male,No,No,Yes,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,33.54,307.65,Yes
CUST-5814,Female,No,Yes,No,56,Yes,No,Fiber optic,No,No,No,No internet service,No,No internet service,Two year,No,Mailed check,81.81,4576.46,Yes
CUST-5815,Male,No,Yes,No,17,Yes,Yes,Fiber optic,No internet service,Yes,No,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,74.84,1309.14,Yes
CUST-5816,Female,No,No,No,19,Yes,Yes,DSL,No internet service,No,Yes,No internet service,No internet service,No,Month-to-month,No,Electronic check,64.8,1265.11,No
CUST-5817,Male,No,No,No,13,Yes,No,Fiber optic,Yes,No internet service,Yes,No,Yes,No,Month-to-month,No,Mailed check,96.14,1252.6,No
CUST-5818,Male,Yes,No,No,22,Yes,No,DSL,Yes,No internet service,No internet service,No,Yes,No,One year,No,Mailed check,43.49,945.71,No
CUST-5819,Female,No,No,Yes,32,Yes,Yes,DSL,Yes,No internet service,No,No internet service,No,No,One year,No,Mailed check,59.06,1933.88,No
CUST-5820,Female,No,No,No,18,Yes,Yes,Fiber optic,No internet service,Yes,Yes,Yes,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),85.61,1558.84,Yes
CUST-5821,Female,Yes,Yes,No,7,Yes,No phone service,DSL,No,No,No internet service,No,No,Yes,Month-to-month,No,Mailed check,72.62,533.93,Yes
CUST-5822,Female,No,Yes,No,30,Yes,No,DSL,No,No internet service,No,No,Yes,No,One year,Yes,Electronic check,73.06,2198.36,Yes
CUST-5823,Female,No,No,Yes,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),49.06,588.45,No
CUST-5824,Male,No,Yes,No,44,No,No phone service,DSL,No,Yes,No,Yes,No internet service,No,One year,Yes,Mailed check,62.28,2783.3,No
CUST-5825,Female,No,Yes,No,18,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),96.97,1730.18,Yes
CUST-5826,Male,No,Yes,No,29,Yes,No,Fiber optic,Yes,No,Yes,Yes,No internet service,No,Two year,Yes,Mailed check,86.93,2505.37,No
CUST-5827,Male,No,Yes,Yes,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,20.98,980.43,No
CUST-5828,Male,No,Yes,Yes,34,Yes,Yes,DSL,Yes,No internet service,No internet service,No,No,No,One year,Yes,Credit card (automatic),61.15,2087.8,No
CUST-5829,Female,No,No,No,16,Yes,No,Fiber optic,Yes,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Mailed check,81.47,1311.43,Yes
CUST-5830,Female,No,Yes,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),32.53,839.56,No
CUST-5831,Female,No,Yes,No,17,Yes,Yes,DSL,No internet service,No,No,No internet service,No,No,Month-to-month,No,Credit card (automatic),55.51,966.36,No
CUST-5832,Female,No,Yes,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),28.51,808.77,No
CUST-5833,Male,No,No,No,48,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,No,Yes,One year,No,Mailed check,65.06,3141.91,No
CUST-5834,Male,No,No,Yes,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),37.94,636.92,No
CUST-5835,Female,No,Yes,Yes,56,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No internet service,Two year,No,Electronic check,84.58,4725.33,Yes
CUST-5836,Female,No,No,No,4,Yes,No,Fiber optic,No internet service,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),92.64,359.93,No
CUST-5837,Female,No,Yes,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),37.73,474.0,No
CUST-5838,Male,No,Yes,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,34.46,1302.87,No
CUST-5839,Female,No,No,No,20,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Mailed check,77.44,1530.05,No
CUST-5840,Male,No,No,No,1,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,87.43,76.95,Yes
CUST-5841,Male,No,No,No,15,Yes,No,Fiber optic,No,Yes,No internet service,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),72.79,1112.18,Yes
CUST-5842,Male,No,No,No,58,Yes,Yes,DSL,Yes,No,Yes,No,No internet service,No,Two year,Yes,Electronic check,65.22,3827.85,No
CUST-5843,Male,No,No,No,19,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,49.91,956.2,No
CUST-5844,Male,No,Yes,No,15,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),70.73,1096.61,Yes
CUST-5845,Female,No,No,Yes,9,Yes,Yes,DSL,No,No,No internet service,No,No,No,Month-to-month,Yes,Bank transfer (automatic),63.24,603.47,No
CUST-5846,Female,No,No,No,5,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No internet service,Month-to-month,Yes,Electronic check,86.05,420.32,Yes
CUST-5847,Male,No,Yes,Yes,2,Yes,Yes,DSL,No,Yes,No internet service,No,No,Yes,Month-to-month,No,Credit card (automatic),57.84,109.29,No
CUST-5848,Female,Yes,Yes,No,6,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,94.72,612.56,Yes
CUST-5849,Female,No,Yes,No,33,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,Electronic check,72.29,2408.75,No
CUST-5850,Male,No,Yes,No,49,Yes,No,DSL,Yes,No,Yes,Yes,No,No internet service,Two year,Yes,Electronic check,48.91,2408.06,Yes
CUST-5851,Female,No,Yes,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,42.17,194.58,No
CUST-5852,Male,No,No,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,42.6,2848.28,No
CUST-5853,Female,No,Yes,No,44,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No,No,No,One year,Yes,Credit card (automatic),93.68,4125.52,No
CUST-5854,Female,No,No,No,25,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Electronic check,81.48,2049.3,No
CUST-5855,Female,No,No,Yes,21,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),50.05,1096.52,No
CUST-5856,Male,No,No,Yes,23,Yes,Yes,DSL,Yes,No,Yes,No internet service,No,Yes,One year,Yes,Electronic check,45.33,1068.56,No
CUST-5857,Male,Yes,Yes,Yes,67,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,No,Electronic check,89.07,6003.84,No
CUST-5858,Female,No,No,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,31.83,490.35,No
CUST-5859,Male,Yes,Yes,No,44,Yes,Yes,DSL,No,No internet service,Yes,No,Yes,Yes,One year,Yes,Electronic check,58.77,2613.67,No
CUST-5860,Male,No,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),47.93,851.7,No
CUST-5861,Female,No,No,No,21,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),65.94,1431.45,No
CUST-5862,Male,No,No,No,40,Yes,No,Fiber optic,No internet service,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),97.08,3884.55,No
CUST-5863,Male,No,Yes,Yes,15,Yes,Yes,DSL,Yes,No internet service,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),54.81,842.58,Yes
CUST-5864,Female,No,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,35.37,797.29,No
CUST-5865,Female,No,Yes,No,47,No,No phone service,Fiber optic,Yes,No,No internet service,No,Yes,Yes,One year,No,Mailed check,82.65,3892.33,No
CUST-5866,Male,No,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,39.18,47.05,Yes
CUST-5867,Male,No,No,No,70,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,No internet service,Yes,Two year,Yes,Mailed check,88.58,6245.0,No
CUST-5868,Male,No,No,No,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,15.88,611.3,No
CUST-5869,Female,No,No,Yes,37,Yes,No,Fiber optic,No,No,Yes,No internet service,No internet service,No internet service,One year,No,Mailed check,65.14,2396.67,No
CUST-5870,Male,No,No,Yes,5,Yes,No,DSL,No internet service,No,No,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),52.22,248.16,Yes
CUST-5871,Female,No,Yes,No,49,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,40.21,2000.92,Yes
CUST-5872,Male,No,No,No,15,Yes,Yes,DSL,Yes,No,No internet service,No,Yes,No,Month-to-month,Yes,Mailed check,70.27,1070.43,No
CUST-5873,Male,No,No,No,30,Yes,Yes,DSL,No,No internet service,Yes,No,Yes,No,One year,Yes,Electronic check,61.9,1871.4,Yes
CUST-5874,Female,No,Yes,Yes,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),24.63,899.57,No
CUST-5875,Male,No,Yes,No,26,No,No phone service,Fiber optic,No internet service,No,No,No,Yes,No internet service,One year,Yes,Electronic check,72.64,1915.11,No
CUST-5876,Male,No,No,No,15,No,No phone service,Fiber optic,No,No internet service,No internet service,Yes,Yes,No,Month-to-month,Yes,Mailed check,75.93,1152.54,Yes
CUST-5877,Female,No,Yes,No,18,Yes,No phone service,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,45.22,849.77,Yes
CUST-5878,Male,No,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,33.99,320.23,No
CUST-5879,Male,No,Yes,No,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,40.96,2486.1,No
CUST-5880,Female,No,No,No,24,Yes,No,DSL,No internet service,No,No,No,Yes,Yes,Two year,Yes,Electronic check,40.47,998.25,No
CUST-5881,Male,No,No,No,26,No,No phone service,Fiber optic,No,Yes,No internet service,No,Yes,No,Two year,Yes,Electronic check,98.16,2569.81,No
CUST-5882,Female,Yes,No,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,49.78,2230.44,Yes
CUST-5883,Male,No,No,Yes,20,Yes,No,DSL,Yes,No,No internet service,No,Yes,Yes,Month-to-month,No,Electronic check,46.16,956.49,Yes
CUST-5884,Male,No,No,No,57,Yes,Yes,DSL,No internet service,Yes,No,No,Yes,No,Two year,No,Electronic check,71.31,4079.73,No
CUST-5885,Female,No,Yes,No,67,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,No,Electronic check,87.07,5864.83,Yes
CUST-5886,Male,No,No,No,3,Yes,No phone service,DSL,No,No,No,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),64.89,187.43,Yes
CUST-5887,Female,Yes,Yes,No,15,Yes,No,DSL,Yes,Yes,Yes,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),50.03,780.4,No
CUST-5888,Male,Yes,No,Yes,10,Yes,Yes,DSL,No,No,No internet service,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),67.84,720.53,Yes
CUST-5889,Female,No,Yes,No,43,Yes,Yes,Fiber optic,Yes,Yes,No internet service,Yes,Yes,No,One year,No,Credit card (automatic),73.58,3211.66,No
CUST-5890,Female,Yes,Yes,No,1,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),98.75,83.19,No
CUST-5891,Female,Yes,No,Yes,59,Yes,Yes,DSL,No,No,No,Yes,No,No internet service,Two year,No,Electronic check,52.97,3150.05,No
CUST-5892,Male,No,No,No,8,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),65.75,536.11,Yes
CUST-5893,Female,No,No,Yes,21,Yes,No,DSL,No,No,No internet service,Yes,No,Yes,Month-to-month,Yes,Electronic check,56.72,1196.1,Yes
CUST-5894,Female,No,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,33.53,665.93,Yes
CUST-5895,Female,No,No,Yes,17,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,90.12,1526.03,Yes
CUST-5896,Male,No,Yes,No,44,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,No,Mailed check,82.81,3691.52,No
CUST-5897,Female,Yes,No,No,14,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,No,No,One year,Yes,Bank transfer (automatic),65.08,900.17,No
