Call ID,Agent,Date,Time,Topic,Answered (Y/N),Resolved (Y/N),Speed of Answer (seconds),Satisfaction Rating
C4408,Martha,2021-03-05,18:13:00,Streaming,Y,Y,62,3
C4409,Jim,2021-03-10,14:10:00,Admin Support,N,N,,
C4410,Jim,2021-02-12,17:37:00,Streaming,N,N,,
C4411,Greg,2021-01-31,17:34:00,Contract related,Y,N,72,5
C4412,Greg,2021-02-17,16:43:00,Streaming,Y,Y,27,4
C4413,Martha,2021-02-02,09:05:00,Admin Support,Y,Y,77,5
C4414,Martha,2021-03-23,15:34:00,Payment related,Y,N,59,3
C4415,Jim,2021-03-14,15:30:00,Technical Support,N,N,,
C4416,Diane,2021-03-27,11:01:00,Technical Support,Y,Y,180,4
C4417,Greg,2021-02-09,13:06:00,Admin Support,Y,Y,21,5
C4418,Joe,2021-01-01,10:40:00,Admin Support,Y,Y,70,4
C4419,Dan,2021-03-15,13:03:00,Technical Support,Y,N,47,5
C4420,Martha,2021-03-18,20:27:00,Admin Support,Y,N,128,3
C4421,Stewart,2021-02-18,17:04:00,Contract related,Y,N,163,5
C4422,Stewart,2021-02-28,14:30:00,Admin Support,Y,N,26,3
C4423,Diane,2021-03-26,10:50:00,Contract related,Y,Y,146,5
C4424,Greg,2021-02-28,16:51:00,Payment related,Y,Y,131,3
C4425,Martha,2021-01-15,15:20:00,Admin Support,Y,Y,140,5
C4426,Sarah,2021-01-29,12:34:00,Payment related,Y,Y,137,5
C4427,Joe,2021-03-28,10:40:00,Contract related,Y,Y,134,5
C4428,Sarah,2021-01-25,19:06:00,Technical Support,Y,Y,93,3
C4429,Diane,2021-01-05,13:17:00,Technical Support,N,N,,
C4430,Diane,2021-03-16,12:05:00,Contract related,Y,Y,17,5
C4431,Martha,2021-02-10,18:57:00,Payment related,Y,Y,23,5
C4432,Joe,2021-01-26,14:42:00,Payment related,Y,Y,98,4
C4433,Sarah,2021-01-29,16:17:00,Admin Support,Y,N,19,4
C4434,Dan,2021-03-01,16:32:00,Technical Support,N,N,,
C4435,Jim,2021-01-14,17:02:00,Payment related,Y,Y,45,4
C4436,Dan,2021-01-03,17:39:00,Payment related,Y,N,27,5
C4437,Greg,2021-02-21,11:28:00,Streaming,Y,Y,13,5
C4438,Greg,2021-01-03,20:19:00,Payment related,Y,Y,30,4
C4439,Greg,2021-01-20,20:08:00,Contract related,Y,Y,137,2
C4440,Stewart,2021-03-12,14:05:00,Streaming,Y,Y,40,4
C4441,Diane,2021-01-30,12:20:00,Streaming,Y,Y,83,4
C4442,Sarah,2021-03-01,12:19:00,Contract related,N,N,,
C4443,Jim,2021-03-14,20:55:00,Technical Support,Y,N,163,5
C4444,Stewart,2021-03-23,17:16:00,Contract related,Y,Y,35,5
C4445,Dan,2021-03-18,18:32:00,Payment related,N,N,,
C4446,Diane,2021-02-21,18:10:00,Streaming,Y,Y,145,2
C4447,Diane,2021-01-12,14:49:00,Technical Support,N,N,,
C4448,Sarah,2021-02-01,10:16:00,Payment related,N,N,,
C4449,Stewart,2021-01-13,14:07:00,Streaming,Y,Y,30,5
C4450,Stewart,2021-01-03,12:15:00,Payment related,N,N,,
C4451,Joe,2021-01-26,16:09:00,Technical Support,Y,Y,130,4
C4452,Dan,2021-02-18,11:05:00,Technical Support,N,N,,
C4453,Jim,2021-01-16,10:21:00,Technical Support,Y,Y,39,4
C4454,Jim,2021-01-04,13:31:00,Streaming,Y,N,176,4
C4455,Sarah,2021-02-16,18:11:00,Admin Support,Y,Y,77,3
C4456,Dan,2021-03-25,20:15:00,Payment related,Y,Y,61,4
C4457,Greg,2021-02-24,11:53:00,Payment related,Y,N,90,4
C4458,Stewart,2021-01-19,14:44:00,Payment related,Y,Y,94,4
C4459,Martha,2021-03-10,20:25:00,Payment related,Y,Y,169,4
C4460,Dan,2021-03-20,15:54:00,Technical Support,Y,N,56,5
C4461,Joe,2021-02-14,15:37:00,Technical Support,Y,Y,24,5
C4462,Stewart,2021-03-07,14:21:00,Contract related,Y,N,90,1
C4463,Stewart,2021-01-12,15:56:00,Technical Support,N,N,,
C4464,Dan,2021-02-16,12:50:00,Payment related,N,N,,
C4465,Greg,2021-01-24,12:44:00,Contract related,Y,Y,74,4
C4466,Jim,2021-02-19,12:37:00,Admin Support,Y,Y,82,5
C4467,Dan,2021-01-02,13:34:00,Admin Support,N,N,,
C4468,Stewart,2021-02-08,15:08:00,Payment related,N,N,,
C4469,Greg,2021-02-16,17:31:00,Admin Support,Y,Y,153,4
C4470,Dan,2021-01-03,15:08:00,Payment related,Y,N,75,1
C4471,Sarah,2021-02-02,17:22:00,Streaming,Y,Y,21,2
C4472,Diane,2021-03-15,18:39:00,Technical Support,N,N,,
C4473,Joe,2021-03-22,17:29:00,Streaming,Y,Y,111,5
C4474,Jim,2021-03-03,13:07:00,Technical Support,Y,N,65,3
C4475,Greg,2021-03-29,20:49:00,Payment related,Y,Y,172,4
C4476,Stewart,2021-01-20,14:36:00,Contract related,Y,Y,72,4
C4477,Joe,2021-02-03,15:46:00,Contract related,Y,N,88,4
C4478,Martha,2021-02-15,18:46:00,Admin Support,Y,Y,124,5
C4479,Dan,2021-02-06,16:55:00,Technical Support,Y,Y,37,4
C4480,Dan,2021-03-29,12:01:00,Admin Support,Y,Y,63,4
C4481,Greg,2021-02-19,11:26:00,Streaming,N,N,,
C4482,Martha,2021-03-27,12:02:00,Streaming,Y,N,96,4
C4483,Dan,2021-01-21,15:14:00,Technical Support,Y,N,14,4
C4484,Joe,2021-03-10,16:10:00,Contract related,Y,N,84,4
C4485,Sarah,2021-02-15,11:59:00,Admin Support,Y,Y,44,4
C4486,Diane,2021-03-03,17:11:00,Admin Support,Y,Y,77,3
C4487,Dan,2021-01-25,16:08:00,Streaming,Y,Y,65,4
C4488,Martha,2021-02-14,11:00:00,Payment related,Y,Y,122,5
C4489,Sarah,2021-01-25,19:40:00,Payment related,Y,N,143,4
C4490,Jim,2021-01-28,18:04:00,Payment related,Y,Y,73,2
C4491,Joe,2021-01-24,09:36:00,Streaming,Y,Y,126,3
C4492,Dan,2021-03-02,15:53:00,Contract related,Y,Y,68,2
C4493,Martha,2021-03-02,20:56:00,Payment related,N,N,,
C4494,Dan,2021-03-08,13:57:00,Admin Support,N,N,,
C4495,Sarah,2021-03-27,19:23:00,Contract related,Y,N,16,4
C4496,Stewart,2021-01-03,09:03:00,Streaming,Y,Y,153,4
C4497,Diane,2021-01-21,19:07:00,Contract related,Y,N,81,4
C4498,Joe,2021-03-24,16:36:00,Contract related,Y,Y,70,3
C4499,Martha,2021-03-21,14:29:00,Admin Support,N,N,,
C4500,Jim,2021-02-16,14:39:00,Admin Support,Y,Y,13,5
C4501,Stewart,2021-01-01,18:18:00,Payment related,N,N,,
C4502,Jim,2021-01-02,11:50:00,Admin Support,Y,Y,66,5
C4503,Joe,2021-03-07,15:27:00,Streaming,Y,Y,134,4
C4504,Stewart,2021-03-17,13:48:00,Technical Support,Y,Y,85,4
C4505,Sarah,2021-02-01,13:39:00,Payment related,Y,Y,124,3
C4506,Diane,2021-01-14,15:07:00,Contract related,Y,Y,20,4
C4507,Greg,2021-02-04,17:20:00,Admin Support,N,N,,
C4508,Diane,2021-01-19,11:56:00,Contract related,Y,Y,85,4
C4509,Sarah,2021-02-06,11:50:00,Admin Support,N,N,,
C4510,Joe,2021-02-02,20:28:00,Contract related,Y,Y,117,4
C4511,Sarah,2021-02-10,14:39:00,Admin Support,Y,N,23,4
C4512,Stewart,2021-03-24,11:27:00,Contract related,Y,Y,124,4
C4513,Diane,2021-03-20,19:13:00,Streaming,Y,Y,50,3
C4514,Greg,2021-02-25,17:22:00,Technical Support,Y,Y,47,5
C4515,Diane,2021-02-26,15:17:00,Admin Support,Y,Y,133,4
C4516,Joe,2021-02-14,10:32:00,Admin Support,N,N,,
C4517,Dan,2021-03-16,11:27:00,Streaming,N,N,,
C4518,Martha,2021-01-29,16:46:00,Technical Support,Y,N,97,5
C4519,Martha,2021-02-16,13:30:00,Technical Support,N,N,,
C4520,Joe,2021-02-01,09:35:00,Contract related,Y,Y,139,5
C4521,Jim,2021-01-15,13:09:00,Contract related,Y,Y,109,4
C4522,Diane,2021-03-11,17:54:00,Admin Support,Y,N,135,5
C4523,Jim,2021-03-25,15:44:00,Technical Support,N,N,,
C4524,Sarah,2021-02-04,10:58:00,Payment related,N,N,,
C4525,Stewart,2021-03-25,12:37:00,Admin Support,Y,Y,147,3
C4526,Sarah,2021-01-04,17:51:00,Streaming,Y,Y,137,3
C4527,Jim,2021-02-05,17:15:00,Streaming,N,N,,
C4528,Greg,2021-02-05,16:05:00,Technical Support,Y,Y,89,5
C4529,Stewart,2021-02-19,15:05:00,Admin Support,Y,Y,107,3
C4530,Jim,2021-01-24,18:58:00,Payment related,Y,Y,135,5
C4531,Stewart,2021-02-02,20:53:00,Payment related,Y,Y,144,3
C4532,Martha,2021-01-09,12:31:00,Contract related,Y,N,170,2
C4533,Dan,2021-03-06,14:11:00,Technical Support,Y,Y,156,3
C4534,Dan,2021-01-27,16:36:00,Streaming,N,N,,
C4535,Dan,2021-02-10,15:01:00,Streaming,Y,Y,41,3
C4536,Stewart,2021-02-07,16:32:00,Streaming,Y,N,117,4
C4537,Sarah,2021-02-16,18:42:00,Admin Support,Y,N,128,4
C4538,Martha,2021-01-01,13:26:00,Admin Support,Y,N,157,2
C4539,Stewart,2021-03-29,17:19:00,Admin Support,Y,Y,135,5
C4540,Sarah,2021-02-17,17:46:00,Streaming,Y,Y,74,4
C4541,Dan,2021-03-13,13:00:00,Contract related,Y,N,97,5
C4542,Greg,2021-02-25,13:56:00,Contract related,Y,Y,135,4
C4543,Dan,2021-03-21,15:31:00,Admin Support,Y,Y,138,4
C4544,Joe,2021-02-16,13:17:00,Streaming,Y,Y,29,5
C4545,Sarah,2021-02-23,18:10:00,Payment related,Y,Y,69,4
C4546,Jim,2021-01-05,10:51:00,Technical Support,Y,Y,120,3
C4547,Diane,2021-01-21,17:05:00,Contract related,Y,Y,32,4
C4548,Martha,2021-01-31,12:01:00,Streaming,N,N,,
C4549,Stewart,2021-03-07,12:01:00,Payment related,Y,Y,146,4
C4550,Greg,2021-02-17,11:18:00,Technical Support,Y,Y,36,4
C4551,Martha,2021-02-22,15:59:00,Admin Support,Y,Y,143,3
C4552,Joe,2021-03-15,18:12:00,Payment related,Y,Y,32,4
C4553,Diane,2021-02-20,20:58:00,Contract related,Y,N,73,4
C4554,Dan,2021-03-15,13:56:00,Payment related,Y,Y,74,2
C4555,Sarah,2021-03-29,13:02:00,Technical Support,Y,Y,159,5
C4556,Dan,2021-02-03,18:59:00,Contract related,Y,Y,117,5
C4557,Joe,2021-01-26,13:56:00,Streaming,Y,Y,45,4
C4558,Jim,2021-03-04,20:29:00,Streaming,Y,Y,165,5
C4559,Stewart,2021-01-01,11:59:00,Streaming,N,N,,
C4560,Diane,2021-03-19,17:43:00,Contract related,Y,Y,42,5
C4561,Martha,2021-03-26,14:06:00,Payment related,N,N,,
C4562,Greg,2021-03-23,10:02:00,Payment related,Y,N,107,3
C4563,Diane,2021-02-23,16:09:00,Contract related,Y,Y,118,4
C4564,Sarah,2021-01-28,20:22:00,Technical Support,Y,Y,58,5
C4565,Stewart,2021-02-11,12:34:00,Payment related,Y,Y,70,2
C4566,Dan,2021-02-10,19:38:00,Streaming,Y,N,26,4
C4567,Greg,2021-01-19,18:33:00,Payment related,Y,N,98,1
C4568,Jim,2021-01-02,17:47:00,Contract related,Y,N,73,5
C4569,Jim,2021-03-23,19:36:00,Payment related,Y,Y,45,3
C4570,Dan,2021-01-26,10:58:00,Technical Support,Y,Y,34,4
C4571,Diane,2021-03-28,13:44:00,Admin Support,Y,N,135,4
C4572,Stewart,2021-02-25,13:16:00,Technical Support,Y,Y,42,4
C4573,Greg,2021-02-13,13:35:00,Admin Support,N,N,,
C4574,Dan,2021-01-13,11:24:00,Contract related,Y,Y,73,4
C4575,Martha,2021-02-04,11:45:00,Technical Support,Y,Y,27,4
C4576,Joe,2021-02-02,18:14:00,Contract related,Y,Y,121,3
C4577,Dan,2021-01-24,19:51:00,Contract related,Y,Y,154,2
C4578,Stewart,2021-03-19,18:14:00,Payment related,Y,Y,163,2
C4579,Greg,2021-03-18,12:44:00,Technical Support,Y,Y,180,5
C4580,Sarah,2021-01-11,17:05:00,Payment related,Y,Y,55,1
C4581,Diane,2021-03-18,10:00:00,Admin Support,Y,N,58,4
C4582,Sarah,2021-02-04,13:13:00,Contract related,N,N,,
C4583,Stewart,2021-01-12,12:10:00,Technical Support,Y,N,11,4
C4584,Jim,2021-01-22,19:28:00,Contract related,Y,Y,91,3
C4585,Diane,2021-02-27,19:20:00,Contract related,Y,Y,164,5
C4586,Diane,2021-02-17,12:00:00,Technical Support,Y,Y,25,4
C4587,Greg,2021-02-13,14:55:00,Admin Support,Y,N,124,5
C4588,Jim,2021-02-17,15:07:00,Technical Support,Y,Y,89,5
C4589,Joe,2021-02-07,12:26:00,Admin Support,Y,Y,83,5
C4590,Joe,2021-03-09,12:52:00,Streaming,Y,Y,115,5
C4591,Joe,2021-03-01,13:13:00,Streaming,Y,N,27,5
C4592,Sarah,2021-03-05,13:43:00,Payment related,Y,Y,154,4
C4593,Diane,2021-02-22,09:50:00,Technical Support,N,N,,
C4594,Dan,2021-02-27,17:09:00,Streaming,Y,N,79,4
C4595,Dan,2021-01-02,15:11:00,Payment related,N,N,,
C4596,Diane,2021-01-12,16:21:00,Admin Support,Y,N,172,4
C4597,Sarah,2021-03-24,11:31:00,Payment related,Y,Y,27,4
C4598,Jim,2021-01-28,10:39:00,Contract related,N,N,,
C4599,Diane,2021-01-10,12:31:00,Payment related,Y,Y,46,2
C4600,Diane,2021-03-23,17:19:00,Contract related,N,N,,
C4601,Greg,2021-01-20,11:40:00,Contract related,Y,Y,180,5
C4602,Joe,2021-02-20,19:35:00,Technical Support,Y,Y,120,4
C4603,Greg,2021-03-19,10:34:00,Admin Support,Y,N,178,5
C4604,Greg,2021-02-21,14:39:00,Payment related,Y,N,122,4
C4605,Jim,2021-02-21,14:25:00,Contract related,Y,Y,153,3
C4606,Jim,2021-03-23,13:33:00,Contract related,Y,Y,101,5
C4607,Dan,2021-02-11,13:11:00,Admin Support,Y,Y,52,4
C4608,Dan,2021-02-18,15:54:00,Admin Support,Y,N,46,4
C4609,Dan,2021-02-01,15:19:00,Admin Support,Y,N,148,5
C4610,Greg,2021-01-08,16:17:00,Admin Support,Y,Y,71,3
C4611,Sarah,2021-02-23,13:02:00,Streaming,Y,N,86,4
C4612,Sarah,2021-03-11,10:24:00,Technical Support,N,N,,
C4613,Dan,2021-03-06,17:24:00,Payment related,Y,N,143,5
C4614,Diane,2021-02-02,15:16:00,Contract related,N,N,,
C4615,Greg,2021-02-16,10:27:00,Payment related,Y,Y,32,3
C4616,Jim,2021-01-07,18:34:00,Streaming,Y,Y,35,4
C4617,Diane,2021-02-20,15:12:00,Admin Support,Y,Y,27,5
C4618,Martha,2021-03-05,15:50:00,Technical Support,Y,N,151,5
C4619,Dan,2021-01-21,19:01:00,Streaming,Y,Y,138,5
C4620,Diane,2021-01-01,15:15:00,Technical Support,Y,Y,65,2
C4621,Dan,2021-02-20,15:43:00,Streaming,Y,Y,11,4
C4622,Jim,2021-01-22,14:11:00,Streaming,Y,Y,119,4
C4623,Stewart,2021-01-24,15:38:00,Admin Support,Y,N,72,2
C4624,Martha,2021-03-23,13:57:00,Contract related,Y,Y,11,5
C4625,Diane,2021-03-23,20:47:00,Technical Support,Y,Y,97,5
C4626,Stewart,2021-02-07,18:33:00,Streaming,Y,N,140,5
C4627,Martha,2021-02-17,19:20:00,Admin Support,Y,Y,121,4
C4628,Dan,2021-03-22,10:45:00,Streaming,Y,Y,44,4
C4629,Diane,2021-02-02,10:39:00,Payment related,Y,N,143,1
C4630,Jim,2021-03-22,16:41:00,Streaming,Y,N,52,2
C4631,Dan,2021-02-17,18:55:00,Payment related,Y,Y,29,4
C4632,Martha,2021-01-24,16:24:00,Technical Support,Y,Y,20,5
C4633,Diane,2021-01-15,11:29:00,Technical Support,Y,Y,52,4
C4634,Martha,2021-02-19,14:01:00,Streaming,Y,N,112,4
C4635,Jim,2021-02-25,20:29:00,Technical Support,Y,N,115,5
C4636,Diane,2021-02-10,10:12:00,Streaming,Y,N,53,4
C4637,Jim,2021-01-22,11:39:00,Payment related,Y,Y,96,3
C4638,Jim,2021-03-28,09:50:00,Payment related,Y,Y,81,5
C4639,Greg,2021-01-04,14:50:00,Admin Support,Y,Y,138,4
C4640,Stewart,2021-03-04,14:14:00,Streaming,Y,Y,121,4
C4641,Greg,2021-01-01,15:46:00,Streaming,Y,Y,125,4
C4642,Dan,2021-02-13,19:14:00,Admin Support,Y,Y,11,2
C4643,Diane,2021-01-22,14:38:00,Technical Support,N,N,,
C4644,Joe,2021-03-12,12:01:00,Streaming,Y,Y,70,3
C4645,Greg,2021-01-12,17:04:00,Streaming,N,N,,
C4646,Joe,2021-02-24,19:54:00,Streaming,Y,Y,168,4
C4647,Greg,2021-01-23,13:25:00,Admin Support,Y,Y,130,4
C4648,Stewart,2021-01-10,16:29:00,Contract related,Y,Y,148,4
C4649,Greg,2021-02-25,19:35:00,Streaming,Y,Y,178,2
C4650,Diane,2021-02-27,17:38:00,Contract related,Y,Y,149,5
C4651,Joe,2021-03-26,14:36:00,Admin Support,Y,Y,80,5
C4652,Joe,2021-03-05,17:25:00,Technical Support,Y,Y,28,4
C4653,Martha,2021-02-04,15:47:00,Admin Support,Y,Y,155,3
C4654,Stewart,2021-02-24,13:04:00,Admin Support,N,N,,
C4655,Joe,2021-01-06,11:09:00,Technical Support,Y,Y,74,5
C4656,Diane,2021-02-09,14:55:00,Technical Support,Y,Y,44,4
C4657,Stewart,2021-01-08,15:22:00,Technical Support,Y,Y,56,4
C4658,Diane,2021-02-16,16:31:00,Technical Support,Y,Y,53,4
C4659,Greg,2021-03-22,16:44:00,Streaming,Y,Y,14,3
C4660,Greg,2021-03-20,12:32:00,Admin Support,Y,Y,165,5
C4661,Joe,2021-02-06,15:17:00,Admin Support,Y,Y,159,4
C4662,Stewart,2021-03-28,13:45:00,Admin Support,Y,Y,151,4
C4663,Greg,2021-01-22,17:09:00,Streaming,Y,Y,67,5
C4664,Sarah,2021-02-19,15:03:00,Admin Support,N,N,,
C4665,Sarah,2021-01-25,12:49:00,Technical Support,Y,Y,44,2
C4666,Sarah,2021-02-02,18:21:00,Technical Support,Y,N,64,4
C4667,Martha,2021-01-28,12:29:00,Payment related,Y,Y,103,4
C4668,Martha,2021-01-27,12:18:00,Streaming,N,N,,
C4669,Greg,2021-01-14,14:16:00,Payment related,N,N,,
C4670,Greg,2021-03-14,13:41:00,Technical Support,Y,N,30,4
C4671,Martha,2021-03-22,17:24:00,Streaming,Y,Y,103,2
C4672,Greg,2021-02-22,12:31:00,Technical Support,Y,Y,74,4
C4673,Dan,2021-03-17,15:32:00,Payment related,N,N,,
C4674,Stewart,2021-02-26,16:20:00,Payment related,Y,N,168,4
C4675,Martha,2021-03-24,15:07:00,Payment related,Y,N,25,4
C4676,Dan,2021-02-17,20:41:00,Technical Support,Y,Y,81,4
C4677,Dan,2021-01-07,13:29:00,Payment related,N,N,,
C4678,Greg,2021-02-11,17:04:00,Technical Support,Y,Y,45,3
C4679,Sarah,2021-03-03,15:43:00,Technical Support,N,N,,
C4680,Martha,2021-02-09,12:03:00,Payment related,N,N,,
C4681,Jim,2021-03-22,14:27:00,Admin Support,Y,N,109,2
C4682,Dan,2021-03-18,15:15:00,Streaming,Y,N,165,2
C4683,Jim,2021-03-08,19:38:00,Admin Support,N,N,,
C4684,Greg,2021-02-13,09:04:00,Admin Support,N,N,,
C4685,Diane,2021-01-11,13:00:00,Streaming,Y,N,91,1
C4686,Sarah,2021-02-23,10:58:00,Contract related,Y,Y,133,3
C4687,Jim,2021-01-30,16:07:00,Contract related,N,N,,
C4688,Jim,2021-02-20,18:16:00,Admin Support,Y,Y,85,3
C4689,Greg,2021-03-21,13:24:00,Technical Support,Y,N,125,4
C4690,Sarah,2021-01-05,19:41:00,Streaming,Y,Y,79,3
C4691,Martha,2021-03-24,14:53:00,Payment related,Y,Y,146,5
C4692,Greg,2021-03-16,13:33:00,Admin Support,Y,N,163,5
C4693,Dan,2021-02-11,16:44:00,Contract related,Y,N,135,5
C4694,Diane,2021-01-30,09:20:00,Admin Support,Y,Y,178,5
C4695,Diane,2021-02-26,14:30:00,Contract related,Y,Y,20,4
C4696,Diane,2021-02-04,16:34:00,Contract related,Y,Y,81,5
C4697,Sarah,2021-01-08,20:21:00,Streaming,N,N,,
C4698,Sarah,2021-01-18,15:49:00,Streaming,Y,Y,171,5
C4699,Stewart,2021-03-21,14:22:00,Payment related,Y,Y,110,1
C4700,Dan,2021-01-11,17:05:00,Admin Support,Y,Y,43,4
C4701,Jim,2021-02-09,18:18:00,Technical Support,N,N,,
C4702,Joe,2021-02-05,13:18:00,Admin Support,Y,Y,165,4
C4703,Joe,2021-02-17,12:10:00,Streaming,Y,Y,130,5
C4704,Joe,2021-02-27,16:26:00,Payment related,N,N,,
C4705,Greg,2021-02-28,19:31:00,Contract related,N,N,,
C4706,Greg,2021-02-15,16:47:00,Admin Support,Y,Y,53,5
C4707,Dan,2021-02-28,17:54:00,Technical Support,Y,Y,135,5
C4708,Greg,2021-03-03,15:40:00,Contract related,N,N,,
C4709,Greg,2021-03-29,17:27:00,Contract related,Y,Y,169,4
C4710,Jim,2021-03-14,15:09:00,Admin Support,Y,Y,142,4
C4711,Greg,2021-01-01,10:16:00,Technical Support,Y,Y,31,5
C4712,Diane,2021-02-23,15:20:00,Contract related,Y,Y,149,4
C4713,Dan,2021-03-03,13:15:00,Admin Support,Y,Y,116,2
C4714,Diane,2021-01-22,09:03:00,Payment related,Y,Y,111,5
C4715,Dan,2021-02-22,10:33:00,Admin Support,Y,Y,58,4
C4716,Diane,2021-02-14,20:57:00,Contract related,N,N,,
C4717,Martha,2021-01-06,12:45:00,Admin Support,N,N,,
C4718,Diane,2021-01-11,17:51:00,Streaming,Y,N,61,5
C4719,Sarah,2021-03-06,17:18:00,Streaming,Y,Y,87,3
C4720,Jim,2021-03-27,12:01:00,Technical Support,Y,N,32,3
C4721,Sarah,2021-03-29,19:02:00,Admin Support,Y,N,134,5
C4722,Joe,2021-02-28,17:29:00,Payment related,Y,Y,126,4
C4723,Joe,2021-02-08,13:56:00,Payment related,Y,Y,139,2
C4724,Diane,2021-01-26,13:47:00,Contract related,Y,Y,22,3
C4725,Dan,2021-02-10,13:15:00,Technical Support,N,N,,
C4726,Martha,2021-03-30,12:41:00,Technical Support,N,N,,
C4727,Jim,2021-02-16,16:04:00,Admin Support,Y,Y,90,4
C4728,Stewart,2021-01-03,11:16:00,Payment related,Y,Y,118,1
C4729,Dan,2021-01-14,13:07:00,Streaming,Y,Y,139,4
C4730,Greg,2021-02-23,20:35:00,Technical Support,N,N,,
C4731,Stewart,2021-02-28,16:53:00,Technical Support,N,N,,
C4732,Joe,2021-01-07,11:18:00,Technical Support,Y,Y,132,5
C4733,Diane,2021-03-27,09:14:00,Admin Support,Y,N,102,4
C4734,Martha,2021-03-01,17:10:00,Contract related,Y,Y,77,4
C4735,Martha,2021-03-27,18:45:00,Admin Support,Y,N,164,4
C4736,Sarah,2021-03-28,16:39:00,Payment related,Y,N,159,3
C4737,Greg,2021-02-08,14:49:00,Streaming,Y,Y,159,1
C4738,Joe,2021-02-17,11:55:00,Payment related,Y,N,144,4
C4739,Joe,2021-02-02,14:00:00,Streaming,Y,Y,130,5
C4740,Diane,2021-01-16,19:19:00,Admin Support,Y,N,167,4
C4741,Jim,2021-03-04,11:41:00,Technical Support,N,N,,
C4742,Jim,2021-03-06,16:03:00,Admin Support,Y,Y,29,4
C4743,Diane,2021-01-31,12:54:00,Payment related,Y,Y,37,4
C4744,Greg,2021-01-02,17:37:00,Payment related,Y,N,32,4
C4745,Diane,2021-03-03,13:11:00,Technical Support,Y,Y,55,5
C4746,Jim,2021-03-13,17:31:00,Admin Support,Y,Y,33,5
C4747,Joe,2021-02-20,14:32:00,Payment related,Y,Y,129,2
C4748,Sarah,2021-02-23,16:05:00,Contract related,N,N,,
C4749,Sarah,2021-03-16,18:02:00,Streaming,Y,Y,71,4
C4750,Martha,2021-02-13,15:23:00,Technical Support,Y,Y,39,5
C4751,Dan,2021-01-27,15:26:00,Technical Support,N,N,,
C4752,Martha,2021-02-03,19:59:00,Contract related,Y,Y,111,4
C4753,Greg,2021-01-17,10:09:00,Contract related,Y,Y,155,4
C4754,Sarah,2021-03-31,18:37:00,Technical Support,Y,Y,133,4
C4755,Greg,2021-01-11,15:59:00,Technical Support,Y,Y,136,4
C4756,Dan,2021-02-19,15:53:00,Payment related,N,N,,
C4757,Greg,2021-03-14,16:27:00,Admin Support,Y,Y,40,3
C4758,Martha,2021-03-17,19:49:00,Contract related,Y,Y,62,5
C4759,Joe,2021-03-06,18:15:00,Payment related,Y,Y,14,5
C4760,Diane,2021-01-29,17:00:00,Payment related,Y,Y,59,1
C4761,Greg,2021-02-23,14:41:00,Technical Support,Y,Y,105,4
C4762,Jim,2021-03-19,14:51:00,Technical Support,Y,N,12,5
C4763,Stewart,2021-01-21,14:01:00,Payment related,Y,Y,144,3
C4764,Sarah,2021-03-30,20:13:00,Streaming,Y,Y,68,5
C4765,Jim,2021-01-15,15:44:00,Admin Support,Y,Y,72,5
C4766,Martha,2021-03-28,16:37:00,Contract related,Y,Y,115,5
C4767,Martha,2021-02-12,12:41:00,Streaming,N,N,,
C4768,Jim,2021-01-13,16:10:00,Technical Support,Y,Y,134,5
C4769,Dan,2021-03-23,13:24:00,Contract related,Y,Y,167,4
C4770,Joe,2021-01-10,16:10:00,Streaming,Y,N,158,4
C4771,Greg,2021-01-25,12:43:00,Streaming,Y,Y,54,4
C4772,Diane,2021-01-29,14:13:00,Technical Support,Y,Y,180,5
C4773,Stewart,2021-02-02,17:08:00,Payment related,N,N,,
C4774,Sarah,2021-02-23,14:06:00,Contract related,Y,Y,73,2
C4775,Greg,2021-02-28,15:29:00,Contract related,Y,Y,111,4
C4776,Diane,2021-02-07,17:38:00,Contract related,Y,Y,163,5
C4777,Stewart,2021-03-06,19:58:00,Admin Support,Y,Y,93,2
C4778,Joe,2021-03-05,14:36:00,Admin Support,Y,Y,31,4
C4779,Sarah,2021-02-22,18:08:00,Streaming,Y,N,44,5
C4780,Dan,2021-03-14,16:42:00,Contract related,Y,N,180,5
C4781,Joe,2021-02-09,15:16:00,Admin Support,Y,Y,75,5
C4782,Martha,2021-03-03,18:26:00,Technical Support,N,N,,
C4783,Martha,2021-03-11,15:27:00,Payment related,Y,Y,18,5
C4784,Joe,2021-03-18,13:25:00,Contract related,Y,Y,46,5
C4785,Greg,2021-01-25,13:00:00,Streaming,N,N,,
C4786,Sarah,2021-01-20,15:01:00,Streaming,Y,Y,93,4
C4787,Stewart,2021-03-09,14:02:00,Technical Support,N,N,,
C4788,Diane,2021-01-01,16:01:00,Technical Support,N,N,,
C4789,Dan,2021-03-12,19:06:00,Streaming,N,N,,
C4790,Sarah,2021-03-15,15:25:00,Technical Support,N,N,,
C4791,Diane,2021-02-26,11:01:00,Admin Support,Y,Y,85,5
C4792,Joe,2021-02-16,14:00:00,Admin Support,Y,Y,171,5
C4793,Stewart,2021-03-26,18:31:00,Admin Support,Y,N,59,4
C4794,Diane,2021-01-05,13:25:00,Contract related,N,N,,
C4795,Sarah,2021-02-01,10:16:00,Contract related,Y,Y,97,3
C4796,Jim,2021-03-25,15:47:00,Payment related,N,N,,
C4797,Martha,2021-03-08,20:27:00,Technical Support,Y,Y,51,4
C4798,Sarah,2021-03-17,17:27:00,Technical Support,N,N,,
