CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,Contract,PaperlessBilling2,PaymentMethod,MonthlyCharges,TotalCharges,Churned
CUST-6340,Male,0,Yes,No,9,Yes,Yes,No,No,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.14,797.01,Yes
CUST-6341,Male,0,Yes,Yes,17,Yes,Yes,No,No,No,No,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,56.51,947.28,Yes
CUST-6342,Male,0,No,No,49,Yes,Yes,DSL,No,No,No,No internet service,No,No,No,Month-to-month,No,Electronic check,29.84,1405.79,Yes
CUST-6343,Male,0,No,No,71,Yes,Yes,No,No,No,Yes,No,No internet service,No,No,One year,No,Electronic check,70.48,5079.97,No
CUST-6344,Female,0,Yes,No,7,Yes,No,DSL,No,Yes,Yes,No,No,Yes,No internet service,Month-to-month,No,Mailed check,45.55,331.98,No
CUST-6345,Female,0,No,No,9,Yes,No,Fiber optic,No,No,No,No internet service,No internet service,No,Yes,One year,No,Bank transfer (automatic),117.22,1040.58,Yes
CUST-6346,Female,0,Yes,No,46,Yes,No,Fiber optic,No,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),50.37,2392.14,Yes
CUST-6347,Female,1,No,No,43,Yes,No,No,Yes,No,No,No,Yes,No internet service,Yes,Two year,Yes,Credit card (automatic),66.34,2986.68,No
CUST-6348,Female,0,No,No,44,Yes,Yes,Fiber optic,No,Yes,No,No internet service,Yes,Yes,No internet service,One year,No,Mailed check,76.37,3512.69,No
CUST-6349,Male,0,No,Yes,11,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),34.1,373.61,No
CUST-6350,Female,0,No,No,49,Yes,Yes,No,Yes,No,No,No internet service,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),58.29,2910.19,No
CUST-6351,Male,0,Yes,No,13,Yes,Yes,DSL,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),42.28,542.58,No
CUST-6352,Male,0,Yes,No,31,Yes,Yes,No,No,Yes,No,No internet service,No,Yes,No internet service,Two year,No,Electronic check,94.8,2963.97,No
CUST-6353,Female,0,No,No,55,Yes,Yes,No,No,Yes,No,No internet service,Yes,No internet service,No internet service,One year,Yes,Electronic check,102.3,5494.68,Yes
CUST-6354,Female,0,No,No,18,Yes,Yes,Fiber optic,Yes,No,No,No,No,No internet service,No,Two year,Yes,Bank transfer (automatic),76.27,1370.11,No
CUST-6355,Male,0,No,No,5,Yes,No,Fiber optic,Yes,No,No,No,No,No,No,Two year,No,Electronic check,73.65,359.81,No
CUST-6356,Female,1,No,Yes,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes,One year,Yes,Mailed check,40.92,633.79,No
CUST-6357,Female,0,No,Yes,44,Yes,Yes,Fiber optic,Yes,No,No,No internet service,No,No,No internet service,Two year,Yes,Mailed check,116.85,5184.18,No
CUST-6358,Female,0,Yes,No,37,Yes,Yes,DSL,No,No,No,Yes,No internet service,No internet service,No,Month-to-month,No,Mailed check,42.42,1526.46,Yes
CUST-6359,Female,0,Yes,Yes,1,Yes,Yes,No,Yes,Yes,No,No,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),93.14,92.18,No
CUST-6360,Male,0,Yes,Yes,68,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),55.81,3719.07,No
CUST-6361,Female,0,Yes,Yes,50,Yes,Yes,Fiber optic,No,No,No,Yes,No internet service,No,No internet service,Two year,Yes,Bank transfer (automatic),36.03,1836.58,No
CUST-6362,Male,0,No,Yes,16,No,Yes,Fiber optic,No,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),116.19,1813.65,No
CUST-6363,Female,0,No,No,11,Yes,Yes,Fiber optic,No,Yes,No,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,98.84,1128.47,No
CUST-6364,Male,0,No,No,54,Yes,Yes,Fiber optic,No,No,No,No,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),87.38,4895.73,No
CUST-6365,Male,0,No,No,31,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,48.01,1418.28,Yes
CUST-6366,Male,0,No,No,21,Yes,Yes,No,No,No,Yes,No internet service,No,Yes,Yes,One year,Yes,Credit card (automatic),101.26,2028.25,No
CUST-6367,Male,0,No,No,18,Yes,Yes,Fiber optic,No,No,No,No,No,No internet service,No,Month-to-month,Yes,Mailed check,111.14,2098.45,Yes
CUST-6368,Male,0,No,No,69,Yes,Yes,No,Yes,Yes,No,Yes,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,62.52,4187.54,Yes
CUST-6369,Female,0,No,Yes,61,Yes,Yes,DSL,No,No,Yes,No,No,No internet service,No,Month-to-month,No,Mailed check,62.73,4002.87,No
CUST-6370,Female,0,Yes,No,6,No,No,Fiber optic,Yes,No,No,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,66.73,386.17,No
CUST-6371,Male,0,No,No,59,Yes,Yes,No,No,No,No,Yes,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),99.39,6135.01,Yes
CUST-6372,Female,0,Yes,No,23,Yes,Yes,DSL,No,No,Yes,No,No,No internet service,No,One year,No,Mailed check,26.17,583.96,No
CUST-6373,Male,0,No,Yes,43,Yes,Yes,DSL,No,Yes,No,No internet service,No,No,No internet service,One year,No,Credit card (automatic),72.11,3229.95,No
CUST-6374,Female,0,Yes,No,63,Yes,Yes,Fiber optic,No,No,Yes,No internet service,No,No,No,Month-to-month,No,Electronic check,24.02,1447.92,No
CUST-6375,Female,0,No,No,4,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,One year,No,Mailed check,115.62,466.99,No
CUST-6376,Female,0,Yes,No,59,No,Yes,No,No,No,No,No internet service,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),63.32,3672.88,No
CUST-6377,Male,0,No,No,11,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,No internet service,Two year,Yes,Credit card (automatic),55.65,619.72,No
CUST-6378,Female,0,No,No,2,Yes,Yes,No,No,No,No,No,No,No internet service,No,One year,Yes,Bank transfer (automatic),83.77,174.62,No
CUST-6379,Female,0,No,Yes,38,No,No,DSL,Yes,No,No,No,No,No internet service,Yes,One year,No,Mailed check,57.27,2121.23,No
CUST-6380,Male,0,No,No,41,Yes,No,No,Yes,Yes,No,No internet service,No,No,No,Month-to-month,Yes,Electronic check,33.99,1461.32,Yes
CUST-6381,Male,0,Yes,Yes,30,Yes,No,No,No,No,Yes,No internet service,No internet service,No,Yes,One year,Yes,Credit card (automatic),115.86,3320.86,No
CUST-6382,Female,0,No,Yes,16,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),55.32,908.72,No
CUST-6383,Male,0,No,No,10,Yes,Yes,DSL,Yes,No,Yes,No,No,No internet service,No,Two year,Yes,Bank transfer (automatic),55.41,562.21,No
CUST-6384,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,No,No,No internet service,Yes,No,No,One year,Yes,Bank transfer (automatic),25.17,1869.87,Yes
CUST-6385,Female,0,Yes,No,47,Yes,Yes,Fiber optic,Yes,No,No,No,No,No internet service,No,Two year,Yes,Electronic check,60.57,2865.23,No
CUST-6386,Female,0,No,No,16,Yes,Yes,No,Yes,No,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),86.1,1360.02,No
CUST-6387,Female,0,No,No,65,Yes,Yes,DSL,No,Yes,Yes,No internet service,No,No,No,Month-to-month,Yes,Electronic check,86.37,5846.2,Yes
CUST-6388,Male,0,No,Yes,56,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,No,One year,Yes,Electronic check,79.6,4647.78,Yes
CUST-6389,Male,0,Yes,Yes,14,Yes,Yes,No,No,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),52.87,750.09,Yes
CUST-6390,Male,0,Yes,Yes,41,Yes,Yes,Fiber optic,Yes,No,No,No internet service,Yes,No,No,Month-to-month,No,Electronic check,45.94,1896.33,Yes
CUST-6391,Female,0,No,Yes,65,Yes,Yes,DSL,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,78.91,4949.13,Yes
CUST-6392,Male,1,Yes,No,30,Yes,Yes,DSL,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,90.96,2714.19,No
CUST-6393,Male,0,Yes,Yes,69,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,27.54,1917.39,Yes
CUST-6394,Female,0,No,No,43,No,Yes,DSL,No,No,Yes,Yes,No internet service,No internet service,No,One year,Yes,Credit card (automatic),55.58,2446.15,No
CUST-6395,Female,0,No,Yes,46,Yes,No,No,No,No,No,No,No,No internet service,Yes,Month-to-month,No,Electronic check,53.93,2491.13,Yes
CUST-6396,Male,0,No,No,45,Yes,Yes,DSL,Yes,No,No,No,No,No internet service,Yes,Month-to-month,Yes,Mailed check,77.03,3626.91,No
CUST-6397,Male,0,Yes,No,4,No,Yes,DSL,Yes,No,Yes,Yes,No,No,No internet service,Month-to-month,No,Mailed check,106.78,433.52,No
CUST-6398,Female,0,No,No,4,Yes,Yes,No,No,Yes,Yes,No,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),116.94,462.11,Yes
CUST-6399,Male,1,Yes,No,42,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,98.81,4223.35,No
CUST-6400,Male,0,Yes,No,58,Yes,No,DSL,Yes,No,Yes,Yes,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,94.09,5392.94,No
CUST-6401,Male,0,No,Yes,50,Yes,Yes,No,No,No,No,Yes,Yes,No,No internet service,Month-to-month,No,Electronic check,74.66,3758.44,No
CUST-6402,Female,0,No,No,44,Yes,Yes,DSL,No,No,Yes,No,No internet service,Yes,No internet service,One year,Yes,Electronic check,79.18,3442.87,No
CUST-6403,Female,0,Yes,No,45,Yes,Yes,Fiber optic,No,No,No,No,No,No internet service,No,Month-to-month,Yes,Electronic check,117.38,5290.4,No
CUST-6404,Female,0,Yes,No,16,Yes,Yes,DSL,No,No,No,No internet service,Yes,No,No internet service,Month-to-month,No,Mailed check,44.67,685.69,Yes
CUST-6405,Female,0,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,No,No,Yes,No internet service,No internet service,Yes,Two year,Yes,Electronic check,98.87,6383.46,No
CUST-6406,Female,1,Yes,No,23,Yes,Yes,Fiber optic,No,Yes,No,Yes,No internet service,No,No,One year,Yes,Credit card (automatic),73.45,1746.84,No
CUST-6407,Male,0,No,No,68,Yes,Yes,DSL,No,Yes,No,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),92.86,6593.01,Yes
CUST-6408,Male,0,No,No,6,Yes,Yes,No,No,No,Yes,No,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,106.37,644.04,No
CUST-6409,Male,0,No,No,53,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No,No,No,Month-to-month,Yes,Bank transfer (automatic),56.1,3092.03,Yes
CUST-6410,Female,0,No,No,72,Yes,Yes,DSL,Yes,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),45.4,3151.66,Yes
CUST-6411,Male,0,Yes,No,21,Yes,Yes,DSL,Yes,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),64.91,1390.25,No
CUST-6412,Male,0,No,Yes,55,Yes,Yes,DSL,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,33.98,1934.34,Yes
CUST-6413,Female,1,Yes,No,20,No,Yes,DSL,Yes,No,No,No,Yes,No internet service,No,Month-to-month,Yes,Electronic check,19.41,378.03,No
CUST-6414,Female,0,Yes,No,23,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No,No,No,One year,Yes,Electronic check,65.25,1500.54,Yes
CUST-6415,Male,0,No,No,16,Yes,Yes,No,No,No,No,Yes,No,No internet service,No,One year,No,Mailed check,112.54,1845.08,No
CUST-6416,Male,0,No,Yes,59,Yes,Yes,No,Yes,No,No,No internet service,Yes,No internet service,No,One year,Yes,Electronic check,43.21,2453.52,No
CUST-6417,Female,0,Yes,Yes,1,No,No,No,Yes,Yes,Yes,Yes,No internet service,No,No,Month-to-month,Yes,Mailed check,26.39,27.65,Yes
CUST-6418,Male,0,Yes,No,33,Yes,Yes,Fiber optic,Yes,No,No,No internet service,No internet service,No,Yes,Month-to-month,Yes,Mailed check,36.6,1247.45,No
CUST-6419,Male,1,No,No,65,Yes,Yes,No,No,No,Yes,Yes,No,No internet service,Yes,One year,No,Electronic check,112.65,7501.62,No
CUST-6420,Male,0,No,No,37,Yes,Yes,No,Yes,No,No,No internet service,No internet service,No,No internet service,Month-to-month,No,Mailed check,58.77,2185.76,Yes
CUST-6421,Female,0,Yes,No,51,Yes,No,Fiber optic,No,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,60.64,3059.55,No
CUST-6422,Male,0,Yes,Yes,42,Yes,Yes,Fiber optic,No,No,No,No,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,99.36,3970.53,No
CUST-6423,Female,0,Yes,No,24,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),97.17,2378.47,Yes
CUST-6424,Female,0,Yes,Yes,70,Yes,No,DSL,No,No,No,Yes,No internet service,No internet service,No,Month-to-month,No,Credit card (automatic),69.69,4888.45,Yes
CUST-6425,Male,1,Yes,No,61,Yes,Yes,DSL,Yes,Yes,No,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,52.43,3246.72,Yes
CUST-6426,Female,0,Yes,No,7,Yes,Yes,No,No,No,Yes,Yes,No internet service,No internet service,No,One year,Yes,Credit card (automatic),97.58,661.44,Yes
CUST-6427,Male,1,Yes,No,48,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),77.86,3701.64,No
CUST-6428,Female,1,No,Yes,43,No,Yes,No,Yes,Yes,Yes,No internet service,No internet service,No,Yes,Month-to-month,No,Electronic check,85.99,3796.32,Yes
CUST-6429,Male,0,Yes,No,38,Yes,Yes,Fiber optic,Yes,No,No,No,No internet service,Yes,No internet service,Two year,Yes,Electronic check,28.03,1058.78,No
CUST-6430,Female,0,Yes,Yes,32,Yes,No,DSL,Yes,No,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),70.66,2208.75,No
CUST-6431,Female,0,No,Yes,38,Yes,No,No,No,No,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),107.5,4193.64,No
CUST-6432,Female,0,No,No,5,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),102.66,520.56,Yes
CUST-6433,Female,0,No,No,70,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),36.35,2597.65,Yes
CUST-6434,Female,0,No,No,15,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),55.18,801.79,No
CUST-6435,Female,0,Yes,Yes,55,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No internet service,Month-to-month,No,Credit card (automatic),85.0,4596.27,No
CUST-6436,Female,0,Yes,No,31,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Electronic check,21.47,682.8,No
CUST-6437,Male,0,Yes,Yes,46,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,97.68,4355.42,Yes
CUST-6438,Female,0,No,Yes,1,No,Yes,No,Yes,No,No,No,No,No internet service,No,Month-to-month,Yes,Mailed check,93.14,92.61,Yes
CUST-6439,Female,0,No,No,57,No,Yes,No,No,No,No,No,No,No,Yes,Two year,No,Mailed check,41.5,2353.56,No
CUST-6440,Male,0,Yes,Yes,28,No,Yes,DSL,No,No,No,No internet service,No,No internet service,Yes,Month-to-month,Yes,Electronic check,42.02,1187.95,No
CUST-6441,Male,0,Yes,No,11,Yes,No,DSL,No,No,No,Yes,No,No,No,One year,Yes,Credit card (automatic),109.97,1150.1,No
CUST-6442,Female,0,Yes,No,6,Yes,Yes,DSL,Yes,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),21.75,136.35,No
CUST-6443,Male,1,No,No,62,Yes,Yes,DSL,No,No,Yes,No internet service,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),65.61,3920.44,No
CUST-6444,Female,0,Yes,No,4,Yes,No,No,No,No,No,No,No internet service,No internet service,Yes,Month-to-month,No,Credit card (automatic),57.27,219.12,Yes
CUST-6445,Female,0,No,No,64,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No internet service,No,Month-to-month,No,Mailed check,113.18,7027.93,Yes
CUST-6446,Male,0,Yes,Yes,18,Yes,Yes,DSL,Yes,No,No,Yes,No,No,No,One year,Yes,Mailed check,111.36,2028.92,No
CUST-6447,Female,0,No,Yes,53,Yes,Yes,No,Yes,No,Yes,No internet service,Yes,No internet service,No,Month-to-month,Yes,Electronic check,43.57,2319.06,No
CUST-6448,Female,0,Yes,No,69,Yes,Yes,DSL,Yes,No,Yes,No,No,No internet service,No internet service,One year,Yes,Bank transfer (automatic),76.81,5216.96,No
CUST-6449,Female,0,No,No,45,Yes,Yes,No,No,No,No,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,29.61,1332.5,Yes
CUST-6450,Female,0,Yes,No,59,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),73.63,4211.03,No
CUST-6451,Female,0,Yes,Yes,59,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),63.28,3578.99,No
CUST-6452,Male,0,No,No,37,Yes,Yes,No,Yes,No,Yes,No internet service,No,No internet service,Yes,Month-to-month,No,Mailed check,53.57,2019.05,No
CUST-6453,Female,1,Yes,Yes,23,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,No,One year,Yes,Electronic check,60.83,1454.22,No
CUST-6454,Male,0,Yes,No,39,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,No internet service,Two year,No,Mailed check,44.49,1762.86,No
CUST-6455,Male,0,No,Yes,30,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,No,One year,No,Credit card (automatic),107.24,3216.96,No
CUST-6456,Female,1,Yes,No,24,Yes,Yes,Fiber optic,Yes,No,No,No internet service,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),102.59,2455.57,Yes
CUST-6457,Male,0,Yes,No,13,No,Yes,DSL,No,No,Yes,Yes,No,No,No,Two year,Yes,Mailed check,86.55,1109.2,No
CUST-6458,Female,1,No,Yes,51,Yes,Yes,Fiber optic,No,No,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),46.61,2372.77,Yes
CUST-6459,Female,0,Yes,No,16,No,Yes,DSL,No,Yes,Yes,No,No internet service,Yes,No,One year,Yes,Electronic check,113.53,1905.27,No
CUST-6460,Female,0,Yes,No,46,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),47.34,2132.21,No
CUST-6461,Female,0,No,No,53,Yes,Yes,Fiber optic,Yes,No,Yes,No,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,118.0,6264.43,No
CUST-6462,Male,1,Yes,No,61,Yes,Yes,DSL,No,No,No,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,36.08,2094.03,No
CUST-6463,Male,1,Yes,Yes,38,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,99.48,3758.21,No
CUST-6464,Male,0,No,No,71,Yes,Yes,No,Yes,No,Yes,Yes,No internet service,No,No internet service,One year,No,Mailed check,79.8,5937.08,No
CUST-6465,Female,0,Yes,No,22,Yes,Yes,No,No,No,Yes,No,No internet service,No internet service,No,Month-to-month,No,Bank transfer (automatic),63.5,1354.7,No
CUST-6466,Male,0,Yes,No,4,Yes,Yes,Fiber optic,No,No,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Electronic check,80.02,319.55,Yes
CUST-6467,Male,0,No,No,37,Yes,Yes,Fiber optic,No,No,Yes,Yes,No internet service,No,No internet service,One year,Yes,Bank transfer (automatic),82.68,2956.73,No
CUST-6468,Male,0,No,No,20,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,58.53,1114.85,No
CUST-6469,Female,0,No,No,42,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,84.29,3651.26,No
CUST-6470,Male,0,No,No,16,Yes,Yes,DSL,Yes,No,Yes,No internet service,No,No internet service,No,Two year,No,Electronic check,57.22,947.22,No
CUST-6471,Male,0,Yes,No,36,No,Yes,DSL,No,No,No,Yes,No internet service,No,Yes,Two year,No,Credit card (automatic),50.1,1757.71,No
CUST-6472,Male,0,No,No,1,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No internet service,No,No,Month-to-month,No,Electronic check,41.42,39.57,No
CUST-6473,Male,0,No,Yes,49,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),110.27,5603.21,Yes
CUST-6474,Female,1,Yes,No,17,Yes,Yes,No,No,No,Yes,No,Yes,No internet service,Yes,Month-to-month,No,Mailed check,68.56,1140.57,Yes
CUST-6475,Female,0,Yes,No,22,Yes,Yes,No,No,Yes,Yes,No internet service,No,No internet service,Yes,Month-to-month,Yes,Mailed check,97.99,2203.13,Yes
CUST-6476,Female,0,No,No,0,Yes,Yes,No,No,No,No,Yes,No,No,No internet service,Month-to-month,No,Electronic check,90.78,0.0,Yes
CUST-6477,Male,0,No,No,38,Yes,No,Fiber optic,Yes,No,No,No,No,No,Yes,Two year,Yes,Electronic check,116.78,4646.02,No
CUST-6478,Female,0,No,No,52,Yes,Yes,DSL,No,No,No,Yes,No,No,No,Two year,Yes,Mailed check,55.76,2817.93,No
CUST-6479,Female,1,Yes,No,26,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),86.39,2216.24,Yes
CUST-6480,Female,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,No,Yes,No internet service,No,No,Month-to-month,Yes,Electronic check,96.87,7208.03,Yes
CUST-6481,Male,1,Yes,No,50,Yes,Yes,Fiber optic,No,Yes,No,No internet service,Yes,No,Yes,Month-to-month,Yes,Electronic check,22.57,1181.71,No
CUST-6482,Male,0,No,Yes,12,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),42.54,535.28,Yes
CUST-6483,Male,0,Yes,No,71,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,No internet service,Month-to-month,Yes,Mailed check,44.69,3067.61,Yes
CUST-6484,Male,1,No,No,14,Yes,Yes,DSL,No,Yes,No,No internet service,No,No,No,One year,Yes,Mailed check,29.46,408.09,No
CUST-6485,Female,0,No,No,41,Yes,Yes,No,Yes,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,73.63,2912.26,No
CUST-6486,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),19.78,555.96,No
CUST-6487,Male,0,Yes,Yes,33,Yes,Yes,Fiber optic,No,No,No,No internet service,No,Yes,No internet service,One year,No,Credit card (automatic),69.88,2332.7,No
CUST-6488,Male,0,No,No,1,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,80.57,82.66,Yes
CUST-6489,Male,0,Yes,Yes,36,No,Yes,No,No,No,No,No internet service,No,No,No,Two year,No,Electronic check,53.7,2013.56,No
CUST-6490,Male,0,Yes,No,24,No,No,Fiber optic,No,Yes,No,Yes,No,No,Yes,One year,Yes,Electronic check,105.69,2639.87,Yes
CUST-6491,Male,0,No,No,55,Yes,Yes,DSL,No,No,No,Yes,Yes,No,No internet service,Month-to-month,Yes,Electronic check,47.17,2545.25,No
CUST-6492,Male,0,No,No,16,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No internet service,No internet service,One year,No,Credit card (automatic),80.11,1344.68,No
CUST-6493,Female,1,Yes,Yes,9,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No internet service,No,Month-to-month,No,Mailed check,62.73,542.44,No
CUST-6494,Female,0,No,No,18,Yes,Yes,DSL,Yes,Yes,No,No,No internet service,No,Yes,One year,Yes,Bank transfer (automatic),45.3,784.67,No
CUST-6495,Male,0,Yes,No,22,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Mailed check,36.18,788.32,Yes
CUST-6496,Male,0,No,No,49,Yes,Yes,DSL,No,Yes,No,No,No internet service,No,No,Two year,No,Mailed check,110.93,5537.23,No
CUST-6497,Male,0,Yes,No,30,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,One year,No,Mailed check,115.01,3534.11,No
CUST-6498,Male,0,No,No,43,Yes,Yes,DSL,No,No,No,No,No,No internet service,No,Month-to-month,Yes,Mailed check,67.28,2807.41,No
CUST-6499,Male,0,No,No,38,Yes,No,DSL,Yes,No,No,No,Yes,No,No internet service,Two year,Yes,Mailed check,47.67,1757.0,No
CUST-6500,Female,1,No,No,58,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,78.2,4543.45,No
